x1,x2,x3,x4,x5,x6,Lift,Drag
0.90625,0.40625,0.28125,0.59375,0.09375,0.15625,0.567721915603,0.00278878502424
0.40625,0.90625,0.78125,0.09375,0.59375,0.65625,1.02108934369,0.081368814205
0.28125,0.28125,0.15625,0.96875,0.21875,0.53125,0.453073056036,0.0026847514505500005
0.78125,0.78125,0.65625,0.46875,0.71875,0.03125,1.0482378694499999,0.0656279869725
0.53125,0.03125,0.90625,0.71875,0.96875,0.78125,0.8009705071950001,0.00469017680248
0.03125,0.53125,0.40625,0.21875,0.46875,0.28125,0.7209711609899999,0.00919483466339
0.046875,0.26561999999999997,0.60938,0.57812,0.70312,0.64062,0.708133613163,0.0046151862620299995
0.54688,0.76562,0.10937999999999999,0.078125,0.20312,0.14062,0.6720723645129999,0.012394837368399999
0.79688,0.015625,0.35938000000000003,0.8281200000000001,0.45311999999999997,0.8906200000000001,0.50567624107,0.00267631035617
0.29688000000000003,0.51562,0.8593799999999999,0.32811999999999997,0.9531200000000001,0.39061999999999997,0.972855285555,0.0413056758501
0.42188000000000003,0.14062,0.23438,0.70312,0.32811999999999997,0.26561999999999997,0.496756929371,0.00213894229659
0.9218799999999999,0.64062,0.73438,0.20312,0.8281200000000001,0.76562,0.984311292052,0.049593323187499996
0.67188,0.39061999999999997,0.9843799999999999,0.9531200000000001,0.57812,0.015625,0.974779924774,0.0222891862794
0.17188,0.8906200000000001,0.48438000000000003,0.45311999999999997,0.078125,0.51562,0.84018368126,0.037937305428199994
0.23438,0.078125,0.79688,0.14062,0.14062,0.57812,0.581244015769,0.005252398680369999
0.73438,0.57812,0.29688000000000003,0.64062,0.64062,0.078125,0.802986366735,0.0169406170939
0.9843799999999999,0.32811999999999997,0.046875,0.39061999999999997,0.8906200000000001,0.8281200000000001,0.6139569126569999,0.00313245539963
0.48438000000000003,0.8281200000000001,0.54688,0.8906200000000001,0.39061999999999997,0.32811999999999997,0.9432432372249999,0.0488563219034
0.35938000000000003,0.45311999999999997,0.42188000000000003,0.015625,0.76562,0.45311999999999997,0.7715487084739999,0.0118915755996
0.8593799999999999,0.9531200000000001,0.9218799999999999,0.51562,0.26561999999999997,0.9531200000000001,1.09366808123,0.0879574026289
0.60938,0.20312,0.67188,0.26561999999999997,0.015625,0.20312,0.603456691012,0.00448200440458
0.10937999999999999,0.70312,0.17188,0.76562,0.51562,0.70312,0.6733395596070001,0.0174635485638
0.078125,0.23438,0.26561999999999997,0.9843799999999999,0.9843799999999999,0.9843799999999999,0.618966719502,0.0030093076831799997
0.57812,0.73438,0.76562,0.48438000000000003,0.48438000000000003,0.48438000000000003,0.995716698897,0.051269883404599995
0.8281200000000001,0.48438000000000003,0.51562,0.73438,0.23438,0.73438,0.696479000558,0.0053500495675299995
0.32811999999999997,0.9843799999999999,0.015625,0.23438,0.73438,0.23438,0.8047851172120001,0.057824963038
0.45311999999999997,0.35938000000000003,0.8906200000000001,0.8593799999999999,0.10937999999999999,0.10937999999999999,0.778879355878,0.00947647627623
0.9531200000000001,0.8593799999999999,0.39061999999999997,0.35938000000000003,0.60938,0.60938,0.9204015291750001,0.0556174227513
0.70312,0.10937999999999999,0.14062,0.60938,0.8593799999999999,0.35938000000000003,0.5821710299449999,0.0024832166329499996
0.20312,0.60938,0.64062,0.10937999999999999,0.35938000000000003,0.8593799999999999,0.7945658731119999,0.0202370252255
0.14062,0.42188000000000003,0.078125,0.29688000000000003,0.42188000000000003,0.79688,0.48926860121200005,0.00220978546044
0.64062,0.9218799999999999,0.57812,0.79688,0.9218799999999999,0.29688000000000003,1.01673353066,0.08855351205980001
0.8906200000000001,0.17188,0.8281200000000001,0.046875,0.67188,0.54688,0.8060425339830001,0.00592261665803
0.39061999999999997,0.67188,0.32811999999999997,0.54688,0.17188,0.046875,0.7193766855179999,0.0104926347939
0.26561999999999997,0.046875,0.70312,0.42188000000000003,0.54688,0.17188,0.663764263856,0.0030135011971500003
0.76562,0.54688,0.20312,0.9218799999999999,0.046875,0.67188,0.517906451425,0.0030130938901
0.51562,0.29688000000000003,0.45311999999999997,0.17188,0.29688000000000003,0.42188000000000003,0.608951436212,0.0026525987105900004
0.015625,0.79688,0.9531200000000001,0.67188,0.79688,0.9218799999999999,0.98988252287,0.0777514671063
0.023438,0.39844,0.44531000000000004,0.80469,0.21094000000000002,0.86719,0.553927363918,0.00322816934159
0.52344,0.89844,0.94531,0.30469,0.71094,0.36719,1.108329082,0.0971457779794
0.77344,0.14844000000000002,0.69531,0.55469,0.96094,0.61719,0.8109275916040001,0.0047793307411699995
0.27344,0.64844,0.19530999999999998,0.054688,0.46093999999999996,0.11719,0.713296503149,0.013222536687
0.39844,0.023438,0.82031,0.92969,0.83594,0.24219000000000002,0.7607806661319999,0.00389075768613
0.89844,0.52344,0.32031,0.42968999999999996,0.33594,0.74219,0.6608505513090001,0.0044865246774300005
0.64844,0.27344,0.070312,0.67969,0.085938,0.49218999999999996,0.411516934803,0.0021842548233200003
0.14844000000000002,0.77344,0.57031,0.17969000000000002,0.58594,0.99219,0.849104360498,0.045170494065399996
0.21094000000000002,0.21094000000000002,0.13280999999999998,0.49218999999999996,0.64844,0.92969,0.48961641384599996,0.00286482207608
0.71094,0.71094,0.63281,0.99219,0.14844000000000002,0.42968999999999996,0.877473735422,0.0269163476243
0.96094,0.46093999999999996,0.88281,0.24219000000000002,0.39844,0.67969,0.9103608927949999,0.01927796098
0.46093999999999996,0.96094,0.38281,0.74219,0.89844,0.17969000000000002,0.9533000403409999,0.08199048058639999
0.33594,0.33594,0.50781,0.36719,0.27344,0.054688,0.654695357809,0.0030459419043200003
0.83594,0.83594,0.0078125,0.86719,0.77344,0.55469,0.7708847116490001,0.0401554229467
0.58594,0.085938,0.25781,0.11719,0.52344,0.30469,0.5387294200339999,0.00209372397516
0.085938,0.58594,0.75781,0.61719,0.023438,0.80469,0.74162871432,0.0152171127202
0.11719,0.11719,0.66406,0.64844,0.49218999999999996,0.52344,0.629695818202,0.00336727756143
0.61719,0.61719,0.16405999999999998,0.14844000000000002,0.99219,0.023438,0.832297942518,0.0296061029401
0.86719,0.36719,0.41406000000000004,0.89844,0.74219,0.77344,0.738021638978,0.00603540125498
0.36719,0.86719,0.91406,0.39844,0.24219000000000002,0.27344,1.08160508142,0.073160688749
0.49218999999999996,0.49218999999999996,0.039062,0.52344,0.61719,0.39844,0.608388715435,0.0042263958166899995
0.99219,0.99219,0.53906,0.023438,0.11719,0.89844,0.9542959984370001,0.060903400846300006
0.74219,0.24219000000000002,0.78906,0.77344,0.36719,0.14844000000000002,0.7693329559469999,0.00501442337316
0.24219000000000002,0.74219,0.28906,0.27344,0.86719,0.64844,0.8100107614040001,0.0415224860942
0.17969000000000002,0.30469,0.97656,0.085938,0.92969,0.71094,0.9040452764489999,0.0195173991565
0.67969,0.80469,0.47656000000000004,0.58594,0.42968999999999996,0.21094000000000002,0.9355256228409999,0.0443755465485
0.92969,0.054688,0.22655999999999998,0.33594,0.17969000000000002,0.96094,0.412203411641,0.0029793091795900003
0.42968999999999996,0.55469,0.72656,0.83594,0.67969,0.46093999999999996,0.9135341923389999,0.030672275406800002
0.30469,0.17969000000000002,0.35156,0.21094000000000002,0.054688,0.33594,0.47334662291999996,0.0026937929545799997
0.80469,0.67969,0.85156,0.71094,0.55469,0.83594,1.00114610834,0.0502872062022
0.55469,0.42968999999999996,0.60156,0.46093999999999996,0.80469,0.085938,0.8814223394220001,0.017509027283000002
0.054688,0.92969,0.10156,0.96094,0.30469,0.58594,0.7041539981039999,0.0320345467564
0.039062,0.13280999999999998,0.92969,0.35156,0.50781,0.47656000000000004,0.7297245693960001,0.004917451215630001
0.53906,0.63281,0.42968999999999996,0.85156,0.0078125,0.97656,0.617082478312,0.00616489500189
0.78906,0.38281,0.17969000000000002,0.10156,0.25781,0.22655999999999998,0.552892983166,0.00236701509882
0.28906,0.88281,0.67969,0.60156,0.75781,0.72656,0.968223886083,0.077090347466
0.41406000000000004,0.25781,0.30469,0.47656000000000004,0.38281,0.60156,0.540392088055,0.0027372900006399996
0.91406,0.75781,0.80469,0.97656,0.88281,0.10156,1.1068363616799999,0.0778854483232
0.66406,0.0078125,0.55469,0.22655999999999998,0.63281,0.85156,0.595510689169,0.0037957922665600003
0.16405999999999998,0.50781,0.054688,0.72656,0.13280999999999998,0.35156,0.468041929652,0.00208179505817
0.22655999999999998,0.44531000000000004,0.74219,0.91406,0.070312,0.28906,0.724103826877,0.00777059212664
0.72656,0.94531,0.24219000000000002,0.41406000000000004,0.57031,0.78906,0.841624468603,0.0559554960481
0.97656,0.19530999999999998,0.49218999999999996,0.66406,0.82031,0.039062,0.774806418456,0.00368693791224
0.47656000000000004,0.69531,0.99219,0.16405999999999998,0.32031,0.53906,1.02669573717,0.053340992958500005
0.35156,0.070312,0.11719,0.78906,0.94531,0.66406,0.539174956481,0.0026843094699099995
0.85156,0.57031,0.61719,0.28906,0.44531000000000004,0.16405999999999998,0.9002028340639999,0.0211189167806
0.60156,0.32031,0.86719,0.53906,0.19530999999999998,0.91406,0.7193338757790001,0.0082825493491
0.10156,0.82031,0.36719,0.039062,0.69531,0.41406000000000004,0.8552025769,0.048973394442999994
0.070312,0.35156,0.21094000000000002,0.19530999999999998,0.78906,0.13280999999999998,0.659564101816,0.00374550021619
0.57031,0.85156,0.71094,0.69531,0.28906,0.63281,0.985473380731,0.0576222002079
0.82031,0.10156,0.96094,0.44531000000000004,0.039062,0.38281,0.671123714146,0.007472788013449999
0.32031,0.60156,0.46093999999999996,0.94531,0.53906,0.88281,0.760580966444,0.0180368714226
0.44531000000000004,0.22655999999999998,0.58594,0.070312,0.16405999999999998,0.75781,0.565899441413,0.003983210160820001
0.94531,0.72656,0.085938,0.57031,0.66406,0.25781,0.781822678095,0.0260616511644
0.69531,0.47656000000000004,0.33594,0.32031,0.91406,0.50781,0.7977897133699999,0.0164893174165
0.19530999999999998,0.97656,0.83594,0.82031,0.41406000000000004,0.0078125,1.08899601551,0.09012081045160002
0.13280999999999998,0.039062,0.39844,0.50781,0.35156,0.070312,0.522795798671,0.00243760903736
0.63281,0.53906,0.89844,0.0078125,0.85156,0.57031,0.998500207708,0.0437786669244
0.88281,0.28906,0.64844,0.75781,0.60156,0.32031,0.799372794736,0.00498801505169
0.38281,0.78906,0.14844000000000002,0.25781,0.10156,0.82031,0.584983212527,0.0100185483461
0.25781,0.41406000000000004,0.77344,0.63281,0.72656,0.94531,0.8297333135330001,0.0169311988702
0.75781,0.91406,0.27344,0.13280999999999998,0.22655999999999998,0.44531000000000004,0.838282144651,0.038167401667300004
0.50781,0.16405999999999998,0.023438,0.88281,0.47656000000000004,0.69531,0.43795085467699996,0.00213512412944
0.0078125,0.66406,0.52344,0.38281,0.97656,0.19530999999999998,0.8998811427299999,0.0467382677051
0.011719,0.33203,0.7851600000000001,0.9414100000000001,0.46484,0.41797,0.767894493176,0.00683170159707
0.51172,0.8320299999999999,0.28515999999999997,0.44141,0.9648399999999999,0.9179700000000001,0.83572756873,0.057679251904
0.76172,0.08203099999999999,0.035156,0.6914100000000001,0.7148399999999999,0.16797,0.521349893908,0.00246579253668
0.26172,0.58203,0.5351600000000001,0.19141,0.21484,0.66797,0.716401009515,0.0102181959349
0.38672,0.20703000000000002,0.41016,0.8164100000000001,0.5898399999999999,0.54297,0.609809343526,0.0035361191614499995
0.8867200000000001,0.70703,0.9101600000000001,0.31640999999999997,0.08984400000000001,0.042969,1.04455937811,0.0449602099645
0.63672,0.45703,0.6601600000000001,0.5664100000000001,0.33984000000000003,0.79297,0.764570450879,0.00846011791174
0.13672,0.9570299999999999,0.16016,0.06640599999999999,0.8398399999999999,0.29297,0.8365757587199999,0.0644149218343
0.19922,0.019531,0.5976600000000001,0.25390999999999997,0.9023399999999999,0.35547,0.679415424154,0.0031252074060999996
0.69922,0.51953,0.09765599999999999,0.7539100000000001,0.40234000000000003,0.8554700000000001,0.553996022423,0.0028236856120599997
0.9492200000000001,0.26953,0.34765999999999997,0.0039062,0.15234,0.10547000000000001,0.56889241784,0.0028607368913899996
0.44922,0.76953,0.8476600000000001,0.5039100000000001,0.6523399999999999,0.60547,1.01892979895,0.0671206470141
0.32422,0.39453,0.22266,0.37890999999999997,0.027344,0.73047,0.44611626365400003,0.0029424811325500003
0.8242200000000001,0.8945299999999999,0.7226600000000001,0.8789100000000001,0.5273399999999999,0.23046999999999998,1.0880076558299998,0.0790403424811
0.57422,0.14453,0.9726600000000001,0.12891,0.7773399999999999,0.9804700000000001,0.819446227467,0.00729863387964
0.07421900000000001,0.64453,0.47266,0.6289100000000001,0.27734000000000003,0.48047,0.7422644586239999,0.0147156885713
0.10547000000000001,0.17578,0.06640599999999999,0.5976600000000001,0.24609,0.19922,0.423017306259,0.00185484276128
0.60547,0.67578,0.5664100000000001,0.09765599999999999,0.7460899999999999,0.69922,0.902318098955,0.041653278618
0.8554700000000001,0.42578,0.8164100000000001,0.8476600000000001,0.9960899999999999,0.44922,0.987490456558,0.031002324534299998
0.35547,0.9257799999999999,0.31640999999999997,0.34765999999999997,0.49609,0.9492200000000001,0.8135407427689999,0.0508467151755
0.48047,0.30078,0.6914100000000001,0.7226600000000001,0.8710899999999999,0.8242200000000001,0.816638205161,0.00949600771417
0.9804700000000001,0.80078,0.19141,0.22266,0.37109000000000003,0.32422,0.799258489016,0.0265148179483
0.73047,0.050781,0.44141,0.9726600000000001,0.12109,0.57422,0.48629464857500004,0.00357173431414
0.23046999999999998,0.55078,0.9414100000000001,0.47266,0.6210899999999999,0.07421900000000001,0.987603164636,0.0394955259006
0.16797,0.48828,0.25390999999999997,0.16016,0.6835899999999999,0.011719,0.7203176729009999,0.00916034526855
0.66797,0.9882799999999999,0.7539100000000001,0.6601600000000001,0.18359,0.51172,1.06062023158,0.07887287281080001
0.9179700000000001,0.23828000000000002,0.5039100000000001,0.41016,0.43359,0.26172,0.678305348185,0.00277363083404
0.41797,0.73828,0.0039062,0.9101600000000001,0.9335899999999999,0.76172,0.712313191186,0.032039142409
0.29297,0.11327999999999999,0.8789100000000001,0.035156,0.30859000000000003,0.8867200000000001,0.6446646464069999,0.00516572929908
0.79297,0.61328,0.37890999999999997,0.5351600000000001,0.8085899999999999,0.38672,0.863809242997,0.029296890271
0.54297,0.36328,0.12891,0.28515999999999997,0.5585899999999999,0.63672,0.556382375118,0.00304116191604
0.042969,0.8632799999999999,0.6289100000000001,0.7851600000000001,0.05859400000000001,0.13672,0.918189981805,0.043835801541900005
0.05859400000000001,0.06640599999999999,0.33203,0.39453,0.76172,0.8085899999999999,0.539086781811,0.00301748349294
0.5585899999999999,0.5664100000000001,0.8320299999999999,0.8945299999999999,0.26172,0.30859000000000003,0.912760834963,0.024441884309099996
0.8085899999999999,0.31640999999999997,0.58203,0.14453,0.011719,0.5585899999999999,0.592404060632,0.00479754737598
0.30859000000000003,0.8164100000000001,0.08203099999999999,0.64453,0.51172,0.05859400000000001,0.7650559787190001,0.029396510745099996
0.43359,0.44141,0.9570299999999999,0.26953,0.13672,0.18359,0.8585377292470001,0.016298584781200002
0.9335899999999999,0.9414100000000001,0.45703,0.76953,0.63672,0.6835899999999999,0.9595154665729999,0.0725879504448
0.6835899999999999,0.19141,0.20703000000000002,0.019531,0.8867200000000001,0.43359,0.635201203071,0.0026458798735800003
0.18359,0.6914100000000001,0.70703,0.51953,0.38672,0.9335899999999999,0.8569323937379999,0.0340546031379
0.24609,0.25390999999999997,0.019531,0.8320299999999999,0.32422,0.9960899999999999,0.387492266523,0.0021602765863299998
0.7460899999999999,0.7539100000000001,0.51953,0.33203,0.8242200000000001,0.49609,0.954430764402,0.0557231751551
0.9960899999999999,0.0039062,0.76953,0.58203,0.57422,0.7460899999999999,0.678629108777,0.0046588380657899995
0.49609,0.5039100000000001,0.26953,0.08203099999999999,0.07421900000000001,0.24609,0.565469693653,0.0026632454202499996
0.37109000000000003,0.12891,0.64453,0.9570299999999999,0.69922,0.12109,0.717900692344,0.00364346291848
0.8710899999999999,0.6289100000000001,0.14453,0.45703,0.19922,0.6210899999999999,0.588648940554,0.004416917693399999
0.6210899999999999,0.37890999999999997,0.39453,0.70703,0.44922,0.37109000000000003,0.674963003415,0.00282531480167
0.12109,0.8789100000000001,0.8945299999999999,0.20703000000000002,0.9492200000000001,0.8710899999999999,0.9989188686120001,0.09306313482760001
0.08984400000000001,0.41016,0.55078,0.050781,0.54297,0.5898399999999999,0.72458037008,0.006409692261390001
0.5898399999999999,0.9101600000000001,0.050781,0.55078,0.042969,0.08984400000000001,0.684785135941,0.018351258563
0.8398399999999999,0.16016,0.30078,0.30078,0.29297,0.8398399999999999,0.493188959767,0.0027445873531700003
0.33984000000000003,0.6601600000000001,0.80078,0.80078,0.79297,0.33984000000000003,0.993516088758,0.0536668635505
0.46484,0.035156,0.17578,0.17578,0.41797,0.46484,0.460344261464,0.00197811135601
0.9648399999999999,0.5351600000000001,0.67578,0.67578,0.9179700000000001,0.9648399999999999,0.925321541978,0.0345727671102
0.7148399999999999,0.28515999999999997,0.9257799999999999,0.42578,0.66797,0.21484,0.914536065465,0.012246920892399999
0.21484,0.7851600000000001,0.42578,0.9257799999999999,0.16797,0.7148399999999999,0.7502890636049999,0.023321684942799997
0.15234,0.22266,0.8632799999999999,0.73828,0.10547000000000001,0.6523399999999999,0.636701025732,0.00674318265183
0.6523399999999999,0.7226600000000001,0.36328,0.23828000000000002,0.60547,0.15234,0.8751445379389999,0.034781820749499995
0.9023399999999999,0.47266,0.11327999999999999,0.9882799999999999,0.8554700000000001,0.9023399999999999,0.674382315196,0.00849113900824
0.40234000000000003,0.9726600000000001,0.61328,0.48828,0.35547,0.40234000000000003,1.00027300829,0.0725829755485
0.27734000000000003,0.34765999999999997,0.48828,0.61328,0.9804700000000001,0.27734000000000003,0.809141082036,0.0111157562814
0.7773399999999999,0.8476600000000001,0.9882799999999999,0.11327999999999999,0.48047,0.7773399999999999,1.10804571794,0.0842350724669
0.5273399999999999,0.09765599999999999,0.73828,0.8632799999999999,0.23046999999999998,0.027344,0.645577884987,0.00415409779915
0.027344,0.5976600000000001,0.23828000000000002,0.36328,0.73047,0.5273399999999999,0.7116509389679999,0.0176024121538
0.019531,0.19922,0.73047,0.24609,0.25390999999999997,0.70703,0.607409856278,0.004246291909949999
0.51953,0.69922,0.23046999999999998,0.7460899999999999,0.7539100000000001,0.20703000000000002,0.822267222956,0.031537249509400005
0.76953,0.44922,0.48047,0.49609,0.5039100000000001,0.9570299999999999,0.7220184345489999,0.00616594364188
0.26953,0.9492200000000001,0.9804700000000001,0.9960899999999999,0.0039062,0.45703,1.09237272803,0.08109361080239999
0.39453,0.32422,0.10547000000000001,0.12109,0.6289100000000001,0.33203,0.569938985893,0.00255269317297
0.8945299999999999,0.8242200000000001,0.60547,0.6210899999999999,0.12891,0.8320299999999999,0.90226027794,0.039568182526300004
0.64453,0.07421900000000001,0.8554700000000001,0.37109000000000003,0.37890999999999997,0.08203099999999999,0.716861910772,0.00437795399601
0.14453,0.57422,0.35547,0.8710899999999999,0.8789100000000001,0.58203,0.780557022631,0.0243262085704
0.20703000000000002,0.38672,0.9179700000000001,0.5585899999999999,0.8164100000000001,0.51953,0.911036241603,0.023308655161200002
0.70703,0.8867200000000001,0.41797,0.05859400000000001,0.31640999999999997,0.019531,0.9539957487880001,0.0494801168569
0.9570299999999999,0.13672,0.16797,0.8085899999999999,0.06640599999999999,0.76953,0.400656198882,0.0029055084171
0.45703,0.63672,0.66797,0.30859000000000003,0.5664100000000001,0.26953,0.927878800573,0.035016947363800004
0.33203,0.011719,0.29297,0.6835899999999999,0.19141,0.39453,0.442568407698,0.00244577669129
0.8320299999999999,0.51172,0.79297,0.18359,0.6914100000000001,0.8945299999999999,0.9216248456899999,0.0285935122261
0.58203,0.26172,0.54297,0.9335899999999999,0.9414100000000001,0.14453,0.8220414113590001,0.00653718408056
0.08203099999999999,0.76172,0.042969,0.43359,0.44141,0.64453,0.625110938372,0.016231700242899997
0.11327999999999999,0.29297,0.38672,0.33984000000000003,0.035156,0.9257799999999999,0.454465255876,0.0033624713731900003
0.61328,0.79297,0.8867200000000001,0.8398399999999999,0.5351600000000001,0.42578,1.0771760727200002,0.07110903592880001
0.8632799999999999,0.042969,0.63672,0.08984400000000001,0.7851600000000001,0.67578,0.695374872219,0.00397959591083
0.36328,0.54297,0.13672,0.5898399999999999,0.28515999999999997,0.17578,0.58940274605,0.00277147554983
0.48828,0.16797,0.76172,0.46484,0.9101600000000001,0.050781,0.849754504768,0.005626550790920001
0.9882799999999999,0.66797,0.26172,0.9648399999999999,0.41016,0.55078,0.747807285228,0.015298360924500001
0.73828,0.41797,0.011719,0.21484,0.16016,0.30078,0.46340500818999997,0.00205864149887
0.23828000000000002,0.9179700000000001,0.51172,0.7148399999999999,0.6601600000000001,0.80078,0.901168779068,0.0678570065354
0.17578,0.10547000000000001,0.19922,0.9023399999999999,0.5976600000000001,0.8632799999999999,0.475619971072,0.00282658955571
0.67578,0.60547,0.69922,0.40234000000000003,0.09765599999999999,0.36328,0.8361052472499999,0.0171835459172
0.9257799999999999,0.35547,0.9492200000000001,0.6523399999999999,0.34765999999999997,0.61328,0.8710546380159999,0.012860993313700001
0.42578,0.8554700000000001,0.44922,0.15234,0.8476600000000001,0.11327999999999999,0.9639633778560001,0.0686040072006
0.30078,0.48047,0.57422,0.7773399999999999,0.47266,0.23828000000000002,0.7937777812350001,0.010548986854700002
0.80078,0.9804700000000001,0.07421900000000001,0.27734000000000003,0.9726600000000001,0.73828,0.817232844532,0.0710726241805
0.55078,0.23046999999999998,0.32422,0.5273399999999999,0.7226600000000001,0.48828,0.638339403691,0.00291913315807
0.050781,0.73047,0.8242200000000001,0.027344,0.22266,0.9882799999999999,0.875245058891,0.0397938459529
0.035156,0.46484,0.15234,0.66797,0.9570299999999999,0.06640599999999999,0.71989159408,0.0119010753285
0.5351600000000001,0.9648399999999999,0.6523399999999999,0.16797,0.45703,0.5664100000000001,1.00926944282,0.07813889250350001
0.7851600000000001,0.21484,0.9023399999999999,0.9179700000000001,0.20703000000000002,0.31640999999999997,0.744803179601,0.006801915973479999
0.28515999999999997,0.7148399999999999,0.40234000000000003,0.41797,0.70703,0.8164100000000001,0.8090620636310001,0.035723571508
0.41016,0.08984400000000001,0.5273399999999999,0.54297,0.08203099999999999,0.9414100000000001,0.473564178191,0.00387443680708
0.9101600000000001,0.5898399999999999,0.027344,0.042969,0.58203,0.44141,0.6548063015869999,0.00820399310212
0.6601600000000001,0.33984000000000003,0.27734000000000003,0.79297,0.8320299999999999,0.6914100000000001,0.688050684138,0.00452721756988
0.16016,0.8398399999999999,0.7773399999999999,0.29297,0.33203,0.19141,1.01368277214,0.0618661710576
0.22266,0.15234,0.46484,0.10547000000000001,0.39453,0.12891,0.587621390712,0.0025990779535100005
0.7226600000000001,0.6523399999999999,0.9648399999999999,0.60547,0.8945299999999999,0.6289100000000001,1.06294984769,0.0663018148656
0.9726600000000001,0.40234000000000003,0.7148399999999999,0.35547,0.64453,0.37890999999999997,0.892889721112,0.0138716820995
0.47266,0.9023399999999999,0.21484,0.8554700000000001,0.14453,0.8789100000000001,0.6997129333900001,0.026030757942900003
0.34765999999999997,0.27734000000000003,0.8398399999999999,0.23046999999999998,0.51953,0.7539100000000001,0.7759244733059999,0.0067315944481
0.8476600000000001,0.7773399999999999,0.33984000000000003,0.73047,0.019531,0.25390999999999997,0.7537510404960001,0.015197423621499999
0.5976600000000001,0.027344,0.08984400000000001,0.48047,0.26953,0.5039100000000001,0.40502059610799995,0.0019326268418900002
0.09765599999999999,0.5273399999999999,0.5898399999999999,0.9804700000000001,0.76953,0.0039062,0.8718726906700001,0.0254609804045
0.06640599999999999,0.05859400000000001,0.9960899999999999,0.76172,0.73828,0.28515999999999997,0.781396349621,0.00547244363562
0.5664100000000001,0.5585899999999999,0.49609,0.26172,0.23828000000000002,0.7851600000000001,0.705359545117,0.00796632295662
0.8164100000000001,0.30859000000000003,0.24609,0.51172,0.48828,0.035156,0.631493518976,0.00241076210147
0.31640999999999997,0.8085899999999999,0.7460899999999999,0.011719,0.9882799999999999,0.5351600000000001,1.0009341285100002,0.0798623306483
0.44141,0.43359,0.37109000000000003,0.8867200000000001,0.36328,0.6601600000000001,0.62721242717,0.00318735013891
0.9414100000000001,0.9335899999999999,0.8710899999999999,0.38672,0.8632799999999999,0.16016,1.15028577782,0.109203036409
0.6914100000000001,0.18359,0.6210899999999999,0.63672,0.61328,0.9101600000000001,0.6758754070540001,0.00411237412998
0.19141,0.6835899999999999,0.12109,0.13672,0.11327999999999999,0.41016,0.558698001841,0.00428918908886
0.12891,0.37109000000000003,0.6835899999999999,0.44922,0.17578,0.47266,0.668682862638,0.00503524305488
0.6289100000000001,0.8710899999999999,0.18359,0.9492200000000001,0.67578,0.9726600000000001,0.776200300219,0.0455585979036
0.8789100000000001,0.12109,0.43359,0.19922,0.9257799999999999,0.22266,0.726716444207,0.0031260663253
0.37890999999999997,0.6210899999999999,0.9335899999999999,0.69922,0.42578,0.7226600000000001,0.9577348364180001,0.040666979465900005
0.25390999999999997,0.24609,0.05859400000000001,0.32422,0.80078,0.5976600000000001,0.5395186907639999,0.0027635626717
0.7539100000000001,0.7460899999999999,0.5585899999999999,0.8242200000000001,0.30078,0.09765599999999999,0.935358357683,0.035267776960999996
