x1,x2,x3,x4,x5,x6,Lift,Drag
0.61719,0.61719,0.16405999999999998,0.14844000000000002,0.99219,0.023438,0.44259305533999993,0.06429308679449999
0.86719,0.36719,0.41406000000000004,0.89844,0.74219,0.77344,0.37308772377899996,0.0674690647334
0.36719,0.86719,0.91406,0.39844,0.24219000000000002,0.27344,0.591773704874,0.076059580586
0.49218999999999996,0.49218999999999996,0.039062,0.52344,0.61719,0.39844,0.299532309339,0.053763244362500004
0.99219,0.99219,0.53906,0.023438,0.11719,0.89844,0.43619378828199995,0.0794405511975
0.74219,0.24219000000000002,0.78906,0.77344,0.36719,0.14844000000000002,0.453644195573,0.0547093758782
0.24219000000000002,0.74219,0.28906,0.27344,0.86719,0.64844,0.398678665289,0.07401184500189999
0.17969000000000002,0.30469,0.97656,0.085938,0.92969,0.71094,0.50337875531,0.07606878164089999
0.67969,0.80469,0.47656000000000004,0.58594,0.42968999999999996,0.21094000000000002,0.488945729107,0.06439990887330001
0.92969,0.054688,0.22655999999999998,0.33594,0.17969000000000002,0.96094,0.224690004866,0.0521392327136
0.42968999999999996,0.55469,0.72656,0.83594,0.67969,0.46093999999999996,0.47597242211,0.0708109197178
0.30469,0.17969000000000002,0.35156,0.21094000000000002,0.054688,0.33594,0.273667797904,0.0407800328489
0.80469,0.67969,0.85156,0.71094,0.55469,0.83594,0.5380054489180001,0.08324907490780001
0.55469,0.42968999999999996,0.60156,0.46093999999999996,0.80469,0.085938,0.475991073401,0.0625297592261
0.054688,0.92969,0.10156,0.96094,0.30469,0.58594,0.321797046391,0.061069412536800004
0.039062,0.13280999999999998,0.92969,0.35156,0.50781,0.47656000000000004,0.427839125482,0.057245550447000006
0.53906,0.63281,0.42968999999999996,0.85156,0.0078125,0.97656,0.297275049769,0.060108852429400006
0.78906,0.38281,0.17969000000000002,0.10156,0.25781,0.22655999999999998,0.306560082509,0.0451384428187
0.28906,0.88281,0.67969,0.60156,0.75781,0.72656,0.52386281625,0.0905057177422
0.41406000000000004,0.25781,0.30469,0.47656000000000004,0.38281,0.60156,0.293416428476,0.0508473243608
0.91406,0.75781,0.80469,0.97656,0.88281,0.10156,0.635949751095,0.0886385390371
0.66406,0.0078125,0.55469,0.22655999999999998,0.63281,0.85156,0.335736949196,0.0601861699496
0.16405999999999998,0.50781,0.054688,0.72656,0.13280999999999998,0.35156,0.23863482379099998,0.042280583113599994
0.22655999999999998,0.44531000000000004,0.74219,0.91406,0.070312,0.28906,0.404331584718,0.0514743236847
0.72656,0.94531,0.24219000000000002,0.41406000000000004,0.57031,0.78906,0.411688893807,0.0797962605701
0.97656,0.19530999999999998,0.49218999999999996,0.66406,0.82031,0.039062,0.431698506948,0.0570742825143
0.47656000000000004,0.69531,0.99219,0.16405999999999998,0.32031,0.53906,0.551711179698,0.0758192565201
0.35156,0.070312,0.11719,0.78906,0.94531,0.66406,0.288552848491,0.0559009205389
0.85156,0.57031,0.61719,0.28906,0.44531000000000004,0.16405999999999998,0.490848726081,0.0607733027554
0.60156,0.32031,0.86719,0.53906,0.19530999999999998,0.91406,0.39862815615099995,0.0673452779921
0.10156,0.82031,0.36719,0.039062,0.69531,0.41406000000000004,0.42285649694300004,0.06907152192760001
0.070312,0.35156,0.21094000000000002,0.19530999999999998,0.78906,0.13280999999999998,0.344060505334,0.0511566079038
0.57031,0.85156,0.71094,0.69531,0.28906,0.63281,0.505158882157,0.0748392474614
0.82031,0.10156,0.96094,0.44531000000000004,0.039062,0.38281,0.41414072336900004,0.0543010815524
0.32031,0.60156,0.46093999999999996,0.94531,0.53906,0.88281,0.381737822566,0.0668745258522
0.44531000000000004,0.22655999999999998,0.58594,0.070312,0.16405999999999998,0.75781,0.32440585355,0.0532925248661
0.94531,0.72656,0.085938,0.57031,0.66406,0.25781,0.369073851361,0.06227598890819999
0.69531,0.47656000000000004,0.33594,0.32031,0.91406,0.50781,0.409245558177,0.06817906728209999
0.19530999999999998,0.97656,0.83594,0.82031,0.41406000000000004,0.0078125,0.6161737873309999,0.0797176208968
0.13280999999999998,0.039062,0.39844,0.50781,0.35156,0.070312,0.314573446437,0.039968609307
0.63281,0.53906,0.89844,0.0078125,0.85156,0.57031,0.5488626977359999,0.0837237020179
0.88281,0.28906,0.64844,0.75781,0.60156,0.32031,0.44211701319799995,0.059759231158800004
0.38281,0.78906,0.14844000000000002,0.25781,0.10156,0.82031,0.269459758688,0.0578198972189
0.25781,0.41406000000000004,0.77344,0.63281,0.72656,0.94531,0.43072243748899997,0.07519550840889999
0.75781,0.91406,0.27344,0.13280999999999998,0.22655999999999998,0.44531000000000004,0.392975029314,0.0629856598401
0.50781,0.16405999999999998,0.023438,0.88281,0.47656000000000004,0.69531,0.22858942394499998,0.048121634490300005
0.0078125,0.66406,0.52344,0.38281,0.97656,0.19530999999999998,0.511036113296,0.07178361065189999
0.011719,0.33203,0.7851600000000001,0.9414100000000001,0.46484,0.41797,0.42484066055299996,0.056652472824999994
0.51172,0.8320299999999999,0.28515999999999997,0.44141,0.9648399999999999,0.9179700000000001,0.450353894618,0.09086159318430001
0.76172,0.08203099999999999,0.035156,0.6914100000000001,0.7148399999999999,0.16797,0.283115303104,0.047142319532199994
0.26172,0.58203,0.5351600000000001,0.19141,0.21484,0.66797,0.366374099732,0.057906913865
0.38672,0.20703000000000002,0.41016,0.8164100000000001,0.5898399999999999,0.54297,0.340606790521,0.0548345761929
0.8867200000000001,0.70703,0.9101600000000001,0.31640999999999997,0.08984400000000001,0.042969,0.556987814764,0.0645111257257
0.63672,0.45703,0.6601600000000001,0.5664100000000001,0.33984000000000003,0.79297,0.405732476396,0.0641423674766
0.13672,0.9570299999999999,0.16016,0.06640599999999999,0.8398399999999999,0.29297,0.423573859231,0.0754632531877
0.19922,0.019531,0.5976600000000001,0.25390999999999997,0.9023399999999999,0.35547,0.38652113155,0.056726961082199996
0.69922,0.51953,0.09765599999999999,0.7539100000000001,0.40234000000000003,0.8554700000000001,0.26659780211899997,0.0583297787031
0.9492200000000001,0.26953,0.34765999999999997,0.0039062,0.15234,0.10547000000000001,0.32723191734900003,0.0432126063148
0.44922,0.76953,0.8476600000000001,0.5039100000000001,0.6523399999999999,0.60547,0.541115936318,0.0862269078004
0.32422,0.39453,0.22266,0.37890999999999997,0.027344,0.73047,0.236583538453,0.0471978712919
0.8242200000000001,0.8945299999999999,0.7226600000000001,0.8789100000000001,0.5273399999999999,0.23046999999999998,0.605931413026,0.081300260753
0.57422,0.14453,0.9726600000000001,0.12891,0.7773399999999999,0.9804700000000001,0.444810481047,0.0757951904547
0.07421900000000001,0.64453,0.47266,0.6289100000000001,0.27734000000000003,0.48047,0.3819567486,0.055334537070300005
0.10547000000000001,0.17578,0.06640599999999999,0.5976600000000001,0.24609,0.19922,0.238306292626,0.0366365680727
0.60547,0.67578,0.5664100000000001,0.09765599999999999,0.7460899999999999,0.69922,0.45600499798999994,0.0771373976155
0.8554700000000001,0.42578,0.8164100000000001,0.8476600000000001,0.9960899999999999,0.44922,0.553746112681,0.0798870542929
0.35547,0.9257799999999999,0.31640999999999997,0.34765999999999997,0.49609,0.9492200000000001,0.39876535792900003,0.07879394823319999
0.48047,0.30078,0.6914100000000001,0.7226600000000001,0.8710899999999999,0.8242200000000001,0.431201575941,0.07254894244900001
0.9804700000000001,0.80078,0.19141,0.22266,0.37109000000000003,0.32422,0.390653221558,0.0595966278581
0.73047,0.050781,0.44141,0.9726600000000001,0.12109,0.57422,0.28086898698,0.047241873976800006
0.23046999999999998,0.55078,0.9414100000000001,0.47266,0.6210899999999999,0.07421900000000001,0.553224504759,0.0687281444192
0.16797,0.48828,0.25390999999999997,0.16016,0.6835899999999999,0.011719,0.370925237825,0.0514531810804
0.66797,0.9882799999999999,0.7539100000000001,0.6601600000000001,0.18359,0.51172,0.553285801675,0.08169514160289999
0.9179700000000001,0.23828000000000002,0.5039100000000001,0.41016,0.43359,0.26172,0.394061093794,0.051495826228199995
0.41797,0.73828,0.0039062,0.9101600000000001,0.9335899999999999,0.76172,0.348771722698,0.074241364335
0.29297,0.11327999999999999,0.8789100000000001,0.035156,0.30859000000000003,0.8867200000000001,0.374870723154,0.0600114330366
0.79297,0.61328,0.37890999999999997,0.5351600000000001,0.8085899999999999,0.38672,0.440805520337,0.0691286307194
0.54297,0.36328,0.12891,0.28515999999999997,0.5585899999999999,0.63672,0.283901246494,0.053754279775900006
0.042969,0.8632799999999999,0.6289100000000001,0.7851600000000001,0.05859400000000001,0.13672,0.456472289458,0.0563838006166
0.05859400000000001,0.06640599999999999,0.33203,0.39453,0.76172,0.8085899999999999,0.290616304604,0.0561811530834
0.5585899999999999,0.5664100000000001,0.8320299999999999,0.8945299999999999,0.26172,0.30859000000000003,0.49690948550700004,0.0618357292747
0.8085899999999999,0.31640999999999997,0.58203,0.14453,0.011719,0.5585899999999999,0.33499526518000006,0.0520514864855
0.30859000000000003,0.8164100000000001,0.08203099999999999,0.64453,0.51172,0.05859400000000001,0.375527068284,0.053383638581300005
0.43359,0.44141,0.9570299999999999,0.26953,0.13672,0.18359,0.476441965875,0.058093335740199994
0.9335899999999999,0.9414100000000001,0.45703,0.76953,0.63672,0.6835899999999999,0.491531040097,0.08800267309810002
0.6835899999999999,0.19141,0.20703000000000002,0.019531,0.8867200000000001,0.43359,0.333856044338,0.0569948101882
0.18359,0.6914100000000001,0.70703,0.51953,0.38672,0.9335899999999999,0.432803286008,0.0731385016026
0.24609,0.25390999999999997,0.019531,0.8320299999999999,0.32422,0.9960899999999999,0.19439945902699998,0.05100746987319999
0.7460899999999999,0.7539100000000001,0.51953,0.33203,0.8242200000000001,0.49609,0.498015663698,0.08067164212389999
0.9960899999999999,0.0039062,0.76953,0.58203,0.57422,0.7460899999999999,0.39689325822300003,0.062353028401100005
0.49609,0.5039100000000001,0.26953,0.08203099999999999,0.07421900000000001,0.24609,0.309701202228,0.0440113887715
0.37109000000000003,0.12891,0.64453,0.9570299999999999,0.69922,0.12109,0.41058429750799996,0.053580801211699995
0.8710899999999999,0.6289100000000001,0.14453,0.45703,0.19922,0.6210899999999999,0.284448576361,0.0551120830382
0.6210899999999999,0.37890999999999997,0.39453,0.70703,0.44922,0.37109000000000003,0.3697635088699999,0.052365992552500004
0.12109,0.8789100000000001,0.8945299999999999,0.20703000000000002,0.9492200000000001,0.8710899999999999,0.6067258026210001,0.108410283052
0.08984400000000001,0.41016,0.55078,0.050781,0.54297,0.5898399999999999,0.38337976280999997,0.05879355183730001
0.5898399999999999,0.9101600000000001,0.050781,0.55078,0.042969,0.08984400000000001,0.307111500102,0.0463367392009
0.8398399999999999,0.16016,0.30078,0.30078,0.29297,0.8398399999999999,0.274177950319,0.0531030198272
0.33984000000000003,0.6601600000000001,0.80078,0.80078,0.79297,0.33984000000000003,0.542120951285,0.0778876372246
0.46484,0.035156,0.17578,0.17578,0.41797,0.46484,0.256740967413,0.0438714349823
0.9648399999999999,0.5351600000000001,0.67578,0.67578,0.9179700000000001,0.9648399999999999,0.49780787774999996,0.0866794166915
0.7148399999999999,0.28515999999999997,0.9257799999999999,0.42578,0.66797,0.21484,0.508228181887,0.06682197323649999
0.21484,0.7851600000000001,0.42578,0.9257799999999999,0.16797,0.7148399999999999,0.353534118803,0.061812513789999995
0.15234,0.22266,0.8632799999999999,0.73828,0.10547000000000001,0.6523399999999999,0.370597000824,0.054438784007199995
0.6523399999999999,0.7226600000000001,0.36328,0.23828000000000002,0.60547,0.15234,0.45224004721,0.0638035958021
0.9023399999999999,0.47266,0.11327999999999999,0.9882799999999999,0.8554700000000001,0.9023399999999999,0.317531910687,0.0707422044531
0.40234000000000003,0.9726600000000001,0.61328,0.48828,0.35547,0.40234000000000003,0.534099768445,0.0768171839195
0.27734000000000003,0.34765999999999997,0.48828,0.61328,0.9804700000000001,0.27734000000000003,0.44777426095899997,0.06268511474909999
0.7773399999999999,0.8476600000000001,0.9882799999999999,0.11327999999999999,0.48047,0.7773399999999999,0.623037263513,0.0949805090285
0.5273399999999999,0.09765599999999999,0.73828,0.8632799999999999,0.23046999999999998,0.027344,0.399996384099,0.0470084007639
0.027344,0.5976600000000001,0.23828000000000002,0.36328,0.73047,0.5273399999999999,0.347427375364,0.061516818915499996
0.019531,0.19922,0.73047,0.24609,0.25390999999999997,0.70703,0.35006621403800003,0.0533376012539
0.51953,0.69922,0.23046999999999998,0.7460899999999999,0.7539100000000001,0.20703000000000002,0.40768160742200005,0.063856398018
0.76953,0.44922,0.48047,0.49609,0.5039100000000001,0.9570299999999999,0.371595619759,0.0669293716812
0.26953,0.9492200000000001,0.9804700000000001,0.9960899999999999,0.0039062,0.45703,0.551004690963,0.07628077375589999
0.39453,0.32422,0.10547000000000001,0.12109,0.6289100000000001,0.33203,0.298345501739,0.05008666345459999
0.8945299999999999,0.8242200000000001,0.60547,0.6210899999999999,0.12891,0.8320299999999999,0.42309103780100005,0.0725325030658
0.64453,0.07421900000000001,0.8554700000000001,0.37109000000000003,0.37890999999999997,0.08203099999999999,0.43523822010799995,0.051522431385800004
0.14453,0.57422,0.35547,0.8710899999999999,0.8789100000000001,0.58203,0.395879154974,0.06879874694289999
0.20703000000000002,0.38672,0.9179700000000001,0.5585899999999999,0.8164100000000001,0.51953,0.49730027997000004,0.07276589084230001
0.70703,0.8867200000000001,0.41797,0.05859400000000001,0.31640999999999997,0.019531,0.4939559139,0.0615152782227
0.9570299999999999,0.13672,0.16797,0.8085899999999999,0.06640599999999999,0.76953,0.21763019609099998,0.0470209519059
0.45703,0.63672,0.66797,0.30859000000000003,0.5664100000000001,0.26953,0.500140127619,0.06599994587590001
0.33203,0.011719,0.29297,0.6835899999999999,0.19141,0.39453,0.257542596871,0.0417202515527
0.8320299999999999,0.51172,0.79297,0.18359,0.6914100000000001,0.8945299999999999,0.474263910863,0.0806189750535
0.58203,0.26172,0.54297,0.9335899999999999,0.9414100000000001,0.14453,0.45886326784500003,0.061747181249
0.08203099999999999,0.76172,0.042969,0.43359,0.44141,0.64453,0.285102292147,0.0563102715418
0.11327999999999999,0.29297,0.38672,0.33984000000000003,0.035156,0.9257799999999999,0.24921722367600002,0.0508313146741
0.61328,0.79297,0.8867200000000001,0.8398399999999999,0.5351600000000001,0.42578,0.5947861887879999,0.0819129322712
0.8632799999999999,0.042969,0.63672,0.08984400000000001,0.7851600000000001,0.67578,0.388016466882,0.0633217773364
0.36328,0.54297,0.13672,0.5898399999999999,0.28515999999999997,0.17578,0.311375663024,0.045014519388300006
0.48828,0.16797,0.76172,0.46484,0.9101600000000001,0.050781,0.48020696992,0.06131020766
0.9882799999999999,0.66797,0.26172,0.9648399999999999,0.41016,0.55078,0.363583523647,0.0623482330294
0.73828,0.41797,0.011719,0.21484,0.16016,0.30078,0.24434941320300002,0.0423690774899
0.23828000000000002,0.9179700000000001,0.51172,0.7148399999999999,0.6601600000000001,0.80078,0.457767531302,0.08522875884360001
0.17578,0.10547000000000001,0.19922,0.9023399999999999,0.5976600000000001,0.8632799999999999,0.255121360305,0.0529064072902
0.67578,0.60547,0.69922,0.40234000000000003,0.09765599999999999,0.36328,0.44066178813999995,0.0583136330434
0.9257799999999999,0.35547,0.9492200000000001,0.6523399999999999,0.34765999999999997,0.61328,0.47998756470700005,0.06702304496169999
0.42578,0.8554700000000001,0.44922,0.15234,0.8476600000000001,0.11327999999999999,0.519622935544,0.077201709058
0.30078,0.48047,0.57422,0.7773399999999999,0.47266,0.23828000000000002,0.429700704767,0.0551496381393
0.80078,0.9804700000000001,0.07421900000000001,0.27734000000000003,0.9726600000000001,0.73828,0.439333999874,0.0949418822115
0.55078,0.23046999999999998,0.32422,0.5273399999999999,0.7226600000000001,0.48828,0.33866204376599995,0.056324520158000005
0.050781,0.73047,0.8242200000000001,0.027344,0.22266,0.9882799999999999,0.441175650888,0.0737045318415
0.035156,0.46484,0.15234,0.66797,0.9570299999999999,0.06640599999999999,0.380280893376,0.055322094067099994
0.5351600000000001,0.9648399999999999,0.6523399999999999,0.16797,0.45703,0.5664100000000001,0.5323667873879999,0.084462756891
0.7851600000000001,0.21484,0.9023399999999999,0.9179700000000001,0.20703000000000002,0.31640999999999997,0.43770039229400004,0.057793635629
0.28515999999999997,0.7148399999999999,0.40234000000000003,0.41797,0.70703,0.8164100000000001,0.39811862043799995,0.07412771192289999
0.41016,0.08984400000000001,0.5273399999999999,0.54297,0.08203099999999999,0.9414100000000001,0.272777194961,0.0524760589998
0.9101600000000001,0.5898399999999999,0.027344,0.042969,0.58203,0.44141,0.314349348646,0.057185865046
0.6601600000000001,0.33984000000000003,0.27734000000000003,0.79297,0.8320299999999999,0.6914100000000001,0.34307338470700005,0.063620091108
0.16016,0.8398399999999999,0.7773399999999999,0.29297,0.33203,0.19141,0.551628357121,0.0698120188024
0.22266,0.15234,0.46484,0.10547000000000001,0.39453,0.12891,0.346062053703,0.0439789081507
0.7226600000000001,0.6523399999999999,0.9648399999999999,0.60547,0.8945299999999999,0.6289100000000001,0.596920839919,0.09322404334920001
0.9726600000000001,0.40234000000000003,0.7148399999999999,0.35547,0.64453,0.37890999999999997,0.4809701505899999,0.0678727643149
0.47266,0.9023399999999999,0.21484,0.8554700000000001,0.14453,0.8789100000000001,0.301252436146,0.065058258426
0.34765999999999997,0.27734000000000003,0.8398399999999999,0.23046999999999998,0.51953,0.7539100000000001,0.427971462112,0.0639661067674
0.8476600000000001,0.7773399999999999,0.33984000000000003,0.73047,0.019531,0.25390999999999997,0.37002681901199996,0.0517720062589
0.5976600000000001,0.027344,0.08984400000000001,0.48047,0.26953,0.5039100000000001,0.225991215361,0.04185750749580001
0.09765599999999999,0.5273399999999999,0.5898399999999999,0.9804700000000001,0.76953,0.0039062,0.472617636325,0.060755029074999994
0.06640599999999999,0.05859400000000001,0.9960899999999999,0.76172,0.73828,0.28515999999999997,0.451761624575,0.06036622288790001
0.5664100000000001,0.5585899999999999,0.49609,0.26172,0.23828000000000002,0.7851600000000001,0.365897427359,0.0615817929206
0.8164100000000001,0.30859000000000003,0.24609,0.51172,0.48828,0.035156,0.35643808835199997,0.045823047538999996
0.31640999999999997,0.8085899999999999,0.7460899999999999,0.011719,0.9882799999999999,0.5351600000000001,0.600230563677,0.0963863151694
0.44141,0.43359,0.37109000000000003,0.8867200000000001,0.36328,0.6601600000000001,0.329340605557,0.0546172626254
0.9414100000000001,0.9335899999999999,0.8710899999999999,0.38672,0.8632799999999999,0.16016,0.693113565352,0.10629535348500001
0.6914100000000001,0.18359,0.6210899999999999,0.63672,0.61328,0.9101600000000001,0.370210430264,0.0659128075129
0.19141,0.6835899999999999,0.12109,0.13672,0.11327999999999999,0.41016,0.272291669071,0.046931658746499995
0.12891,0.37109000000000003,0.6835899999999999,0.44922,0.17578,0.47266,0.373725400915,0.0532634473417
0.6289100000000001,0.8710899999999999,0.18359,0.9492200000000001,0.67578,0.9726600000000001,0.345183750927,0.08095127673949999
0.8789100000000001,0.12109,0.43359,0.19922,0.9257799999999999,0.22266,0.412330158975,0.057825684363299996
0.37890999999999997,0.6210899999999999,0.9335899999999999,0.69922,0.42578,0.7226600000000001,0.5094484341009999,0.0750269986966
0.25390999999999997,0.24609,0.05859400000000001,0.32422,0.80078,0.5976600000000001,0.27152670073,0.0555697121301
0.7539100000000001,0.7460899999999999,0.5585899999999999,0.8242200000000001,0.30078,0.09765599999999999,0.49313570224200004,0.0600554402369
0.5039100000000001,0.49609,0.8085899999999999,0.07421900000000001,0.050781,0.8476600000000001,0.397598270972,0.06320919471990001
