density,radius,drag_coefficient,mass,h,alpha,v0,x_max
0.1484375,0.7734375,0.5703125,0.1796875,0.5859375,0.9921875,0.0234375,14.529470802735808
0.2109375,0.2109375,0.1328125,0.4921875,0.6484375,0.9296875,0.4609375,20.799858218870817
0.7109375,0.7109375,0.6328125,0.9921875,0.1484375,0.4296875,0.9609375,17.120489376220643
0.9609375,0.4609375,0.8828125,0.2421875,0.3984375,0.6796875,0.7109375,13.58941974123722
0.4609375,0.9609375,0.3828125,0.7421875,0.8984375,0.1796875,0.2109375,16.622464718124174
0.3359375,0.3359375,0.5078125,0.3671875,0.2734375,0.0546875,0.3359375,19.20292723371941
0.8359375,0.8359375,0.0078125,0.8671875,0.7734375,0.5546875,0.8359375,17.34352367494737
0.5859375,0.0859375,0.2578125,0.1171875,0.5234375,0.3046875,0.5859375,20.235112361866943
0.0859375,0.5859375,0.7578125,0.6171875,0.0234375,0.8046875,0.0859375,17.020517274416395
0.1171875,0.1171875,0.6640625,0.6484375,0.4921875,0.5234375,0.9296875,22.22364275292384
0.6171875,0.6171875,0.1640625,0.1484375,0.9921875,0.0234375,0.4296875,17.52283406938522
0.8671875,0.3671875,0.4140625,0.8984375,0.7421875,0.7734375,0.1796875,17.947795882853498
0.3671875,0.8671875,0.9140625,0.3984375,0.2421875,0.2734375,0.6796875,15.018898360443103
0.4921875,0.4921875,0.0390625,0.5234375,0.6171875,0.3984375,0.8046875,20.06904059504028
0.9921875,0.9921875,0.5390625,0.0234375,0.1171875,0.8984375,0.3046875,9.963902177407247
0.7421875,0.2421875,0.7890625,0.7734375,0.3671875,0.1484375,0.0546875,18.195859078254863
0.2421875,0.7421875,0.2890625,0.2734375,0.8671875,0.6484375,0.5546875,16.63776721484982
0.1796875,0.3046875,0.9765625,0.0859375,0.9296875,0.7109375,0.9921875,16.283426492049717
0.6796875,0.8046875,0.4765625,0.5859375,0.4296875,0.2109375,0.4921875,16.434260091275508
0.9296875,0.0546875,0.2265625,0.3359375,0.1796875,0.9609375,0.2421875,18.380735528327772
0.4296875,0.5546875,0.7265625,0.8359375,0.6796875,0.4609375,0.7421875,18.253425600147814
0.3046875,0.1796875,0.3515625,0.2109375,0.0546875,0.3359375,0.8671875,20.931871162336826
0.8046875,0.6796875,0.8515625,0.7109375,0.5546875,0.8359375,0.3671875,14.203241570441316
0.5546875,0.4296875,0.6015625,0.4609375,0.8046875,0.0859375,0.1171875,17.62368886099469
0.0546875,0.9296875,0.1015625,0.9609375,0.3046875,0.5859375,0.6171875,19.291376490934518
0.0390625,0.1328125,0.9296875,0.3515625,0.5078125,0.4765625,0.1328125,19.127570784864385
0.5390625,0.6328125,0.4296875,0.8515625,0.0078125,0.9765625,0.6328125,16.645615801404773
0.7890625,0.3828125,0.1796875,0.1015625,0.2578125,0.2265625,0.8828125,18.340200405302898
0.2890625,0.8828125,0.6796875,0.6015625,0.7578125,0.7265625,0.3828125,15.17706771992537
0.4140625,0.2578125,0.3046875,0.4765625,0.3828125,0.6015625,0.0078125,18.8522785945747
0.9140625,0.7578125,0.8046875,0.9765625,0.8828125,0.1015625,0.5078125,16.434039044441477
0.6640625,0.0078125,0.5546875,0.2265625,0.6328125,0.8515625,0.7578125,18.692203614997275
0.1640625,0.5078125,0.0546875,0.7265625,0.1328125,0.3515625,0.2578125,20.47794614697872
0.2265625,0.4453125,0.7421875,0.9140625,0.0703125,0.2890625,0.1953125,19.133696657146785
0.7265625,0.9453125,0.2421875,0.4140625,0.5703125,0.7890625,0.6953125,13.451046576831978
0.9765625,0.1953125,0.4921875,0.6640625,0.8203125,0.0390625,0.9453125,20.413936242473014
0.4765625,0.6953125,0.9921875,0.1640625,0.3203125,0.5390625,0.4453125,13.91258806577856
0.3515625,0.0703125,0.1171875,0.7890625,0.9453125,0.6640625,0.0703125,21.495044127959268
0.8515625,0.5703125,0.6171875,0.2890625,0.4453125,0.1640625,0.5703125,16.14401189303053
0.6015625,0.3203125,0.8671875,0.5390625,0.1953125,0.9140625,0.8203125,16.05117673764005
0.1015625,0.8203125,0.3671875,0.0390625,0.6953125,0.4140625,0.3203125,16.149542995174567
0.0703125,0.3515625,0.2109375,0.1953125,0.7890625,0.1328125,0.6640625,20.971469218867327
0.5703125,0.8515625,0.7109375,0.6953125,0.2890625,0.6328125,0.1640625,14.951176543118754
0.8203125,0.1015625,0.9609375,0.4453125,0.0390625,0.3828125,0.4140625,18.003072884568116
0.3203125,0.6015625,0.4609375,0.9453125,0.5390625,0.8828125,0.9140625,18.13174599462594
0.4453125,0.2265625,0.5859375,0.0703125,0.1640625,0.7578125,0.5390625,17.36134846056319
0.9453125,0.7265625,0.0859375,0.5703125,0.6640625,0.2578125,0.0390625,16.518985574088596
0.6953125,0.4765625,0.3359375,0.3203125,0.9140625,0.5078125,0.2890625,17.05138123487237
0.1953125,0.9765625,0.8359375,0.8203125,0.4140625,0.0078125,0.7890625,17.2629810493685
0.1328125,0.0390625,0.3984375,0.5078125,0.3515625,0.0703125,0.7265625,23.378616628144776
0.6328125,0.5390625,0.8984375,0.0078125,0.8515625,0.5703125,0.2265625,14.09928346389189
0.8828125,0.2890625,0.6484375,0.7578125,0.6015625,0.3203125,0.4765625,18.628530995755405
0.3828125,0.7890625,0.1484375,0.2578125,0.1015625,0.8203125,0.9765625,15.047360292502848
0.2578125,0.4140625,0.7734375,0.6328125,0.7265625,0.9453125,0.6015625,17.421165115613235
0.7578125,0.9140625,0.2734375,0.1328125,0.2265625,0.4453125,0.1015625,14.177010714215836
0.5078125,0.1640625,0.0234375,0.8828125,0.4765625,0.6953125,0.3515625,21.88862838085347
0.0078125,0.6640625,0.5234375,0.3828125,0.9765625,0.1953125,0.8515625,18.99539881454754
0.01171875,0.33203125,0.78515625,0.94140625,0.46484375,0.41796875,0.46484375,20.91729042232667
0.51171875,0.83203125,0.28515625,0.44140625,0.96484375,0.91796875,0.96484375,13.646154637189682
0.76171875,0.08203125,0.03515625,0.69140625,0.71484375,0.16796875,0.71484375,22.763231118368143
0.26171875,0.58203125,0.53515625,0.19140625,0.21484375,0.66796875,0.21484375,16.317146590784308
0.38671875,0.20703125,0.41015625,0.81640625,0.58984375,0.54296875,0.33984375,20.771375251948477
0.88671875,0.70703125,0.91015625,0.31640625,0.08984375,0.04296875,0.83984375,14.791859610163431
0.63671875,0.45703125,0.66015625,0.56640625,0.33984375,0.79296875,0.58984375,16.448137793766904
0.13671875,0.95703125,0.16015625,0.06640625,0.83984375,0.29296875,0.08984375,15.985663364117835
0.19921875,0.01953125,0.59765625,0.25390625,0.90234375,0.35546875,0.40234375,20.759438328069276
0.69921875,0.51953125,0.09765625,0.75390625,0.40234375,0.85546875,0.90234375,18.206473956911058
0.94921875,0.26953125,0.34765625,0.00390625,0.15234375,0.10546875,0.65234375,17.80280614092722
0.44921875,0.76953125,0.84765625,0.50390625,0.65234375,0.60546875,0.15234375,14.885360756237432
0.32421875,0.39453125,0.22265625,0.37890625,0.02734375,0.73046875,0.27734375,18.68737258111538
0.82421875,0.89453125,0.72265625,0.87890625,0.52734375,0.23046875,0.77734375,15.604805247471543
0.57421875,0.14453125,0.97265625,0.12890625,0.77734375,0.98046875,0.52734375,15.624879166332212
0.07421875,0.64453125,0.47265625,0.62890625,0.27734375,0.48046875,0.02734375,17.91571394445098
0.10546875,0.17578125,0.06640625,0.59765625,0.24609375,0.19921875,0.99609375,24.58472186833764
0.60546875,0.67578125,0.56640625,0.09765625,0.74609375,0.69921875,0.49609375,14.0516294695095
0.85546875,0.42578125,0.81640625,0.84765625,0.99609375,0.44921875,0.24609375,17.1009776299552
0.35546875,0.92578125,0.31640625,0.34765625,0.49609375,0.94921875,0.74609375,13.527335660986864
0.48046875,0.30078125,0.69140625,0.72265625,0.87109375,0.82421875,0.87109375,18.43197058475139
0.98046875,0.80078125,0.19140625,0.22265625,0.37109375,0.32421875,0.37109375,15.081436543767843
0.73046875,0.05078125,0.44140625,0.97265625,0.12109375,0.57421875,0.12109375,20.407826415129176
0.23046875,0.55078125,0.94140625,0.47265625,0.62109375,0.07421875,0.62109375,17.974625210940356
0.16796875,0.48828125,0.25390625,0.16015625,0.68359375,0.01171875,0.93359375,20.203603935832092
0.66796875,0.98828125,0.75390625,0.66015625,0.18359375,0.51171875,0.43359375,13.990262358543964
0.91796875,0.23828125,0.50390625,0.41015625,0.43359375,0.26171875,0.18359375,17.826462039393665
0.41796875,0.73828125,0.00390625,0.91015625,0.93359375,0.76171875,0.68359375,18.955768440411536
0.29296875,0.11328125,0.87890625,0.03515625,0.30859375,0.88671875,0.80859375,17.061284419023472
0.79296875,0.61328125,0.37890625,0.53515625,0.80859375,0.38671875,0.30859375,16.77509771224897
0.54296875,0.36328125,0.12890625,0.28515625,0.55859375,0.63671875,0.05859375,18.005118419619325
0.04296875,0.86328125,0.62890625,0.78515625,0.05859375,0.13671875,0.55859375,18.374136877225517
0.05859375,0.06640625,0.33203125,0.39453125,0.76171875,0.80859375,0.19921875,20.943541573531807
0.55859375,0.56640625,0.83203125,0.89453125,0.26171875,0.30859375,0.69921875,17.99116864424972
0.80859375,0.31640625,0.58203125,0.14453125,0.01171875,0.55859375,0.94921875,16.232954427952663
0.30859375,0.81640625,0.08203125,0.64453125,0.51171875,0.05859375,0.44921875,18.940937203421903
0.43359375,0.44140625,0.95703125,0.26953125,0.13671875,0.18359375,0.07421875,16.37615386231812
0.93359375,0.94140625,0.45703125,0.76953125,0.63671875,0.68359375,0.57421875,13.944391411776955
0.68359375,0.19140625,0.20703125,0.01953125,0.88671875,0.43359375,0.82421875,19.0266933187313
0.18359375,0.69140625,0.70703125,0.51953125,0.38671875,0.93359375,0.32421875,15.734914090670665
0.24609375,0.25390625,0.01953125,0.83203125,0.32421875,0.99609375,0.13671875,20.937109062933292
0.74609375,0.75390625,0.51953125,0.33203125,0.82421875,0.49609375,0.63671875,14.724722862159055
0.99609375,0.00390625,0.76953125,0.58203125,0.57421875,0.74609375,0.88671875,18.492342544215752
0.49609375,0.50390625,0.26953125,0.08203125,0.07421875,0.24609375,0.38671875,17.55334133624372
0.37109375,0.12890625,0.64453125,0.95703125,0.69921875,0.12109375,0.01171875,20.208589686609923
0.87109375,0.62890625,0.14453125,0.45703125,0.19921875,0.62109375,0.51171875,16.53648330006374
0.62109375,0.37890625,0.39453125,0.70703125,0.44921875,0.37109375,0.76171875,19.763219007878618
0.12109375,0.87890625,0.89453125,0.20703125,0.94921875,0.87109375,0.26171875,13.372227226608013
0.08984375,0.41015625,0.55078125,0.05078125,0.54296875,0.58984375,0.73046875,17.935549401580968
0.58984375,0.91015625,0.05078125,0.55078125,0.04296875,0.08984375,0.23046875,17.104634327815226
0.83984375,0.16015625,0.30078125,0.30078125,0.29296875,0.83984375,0.48046875,18.080076030238757
0.33984375,0.66015625,0.80078125,0.80078125,0.79296875,0.33984375,0.98046875,17.90217390188386
0.46484375,0.03515625,0.17578125,0.17578125,0.41796875,0.46484375,0.60546875,21.193330379186676
0.96484375,0.53515625,0.67578125,0.67578125,0.91796875,0.96484375,0.10546875,14.756118640520741
0.71484375,0.28515625,0.92578125,0.42578125,0.66796875,0.21484375,0.35546875,17.41632246889241
0.21484375,0.78515625,0.42578125,0.92578125,0.16796875,0.71484375,0.85546875,17.9855159893053
0.15234375,0.22265625,0.86328125,0.73828125,0.10546875,0.65234375,0.66796875,20.24948694598682
0.65234375,0.72265625,0.36328125,0.23828125,0.60546875,0.15234375,0.16796875,16.013894638105313
0.90234375,0.47265625,0.11328125,0.98828125,0.85546875,0.90234375,0.41796875,18.387398241073495
0.40234375,0.97265625,0.61328125,0.48828125,0.35546875,0.40234375,0.91796875,14.808873919971223
0.27734375,0.34765625,0.48828125,0.61328125,0.98046875,0.27734375,0.54296875,20.28775028641889
0.77734375,0.84765625,0.98828125,0.11328125,0.48046875,0.77734375,0.04296875,11.519536805710066
0.52734375,0.09765625,0.73828125,0.86328125,0.23046875,0.02734375,0.29296875,20.555309238844433
0.02734375,0.59765625,0.23828125,0.36328125,0.73046875,0.52734375,0.79296875,19.37366728106132
0.01953125,0.19921875,0.73046875,0.24609375,0.25390625,0.70703125,0.06640625,18.55254407263345
0.51953125,0.69921875,0.23046875,0.74609375,0.75390625,0.20703125,0.56640625,18.79033602642672
0.76953125,0.44921875,0.48046875,0.49609375,0.50390625,0.95703125,0.81640625,15.422269722189991
0.26953125,0.94921875,0.98046875,0.99609375,0.00390625,0.45703125,0.31640625,15.90338582273948
0.39453125,0.32421875,0.10546875,0.12109375,0.62890625,0.33203125,0.19140625,18.907346823681376
0.89453125,0.82421875,0.60546875,0.62109375,0.12890625,0.83203125,0.69140625,12.878291140570223
0.64453125,0.07421875,0.85546875,0.37109375,0.37890625,0.08203125,0.94140625,20.09553326178322
0.14453125,0.57421875,0.35546875,0.87109375,0.87890625,0.58203125,0.44140625,19.771639302913176
0.20703125,0.38671875,0.91796875,0.55859375,0.81640625,0.51953125,0.00390625,17.50226179919062
0.70703125,0.88671875,0.41796875,0.05859375,0.31640625,0.01953125,0.50390625,14.953544297297917
0.95703125,0.13671875,0.16796875,0.80859375,0.06640625,0.76953125,0.75390625,20.5441532675318
0.45703125,0.63671875,0.66796875,0.30859375,0.56640625,0.26953125,0.25390625,16.28065117589918
0.33203125,0.01171875,0.29296875,0.68359375,0.19140625,0.39453125,0.12890625,21.495499325900635
0.83203125,0.51171875,0.79296875,0.18359375,0.69140625,0.89453125,0.62890625,12.809845200470525
0.58203125,0.26171875,0.54296875,0.93359375,0.94140625,0.14453125,0.87890625,21.547227878762545
0.08203125,0.76171875,0.04296875,0.43359375,0.44140625,0.64453125,0.37890625,18.36100064120774
0.11328125,0.29296875,0.38671875,0.33984375,0.03515625,0.92578125,0.59765625,19.292854311125453
0.61328125,0.79296875,0.88671875,0.83984375,0.53515625,0.42578125,0.09765625,15.452880561547532
0.86328125,0.04296875,0.63671875,0.08984375,0.78515625,0.67578125,0.34765625,17.348413752014544
0.36328125,0.54296875,0.13671875,0.58984375,0.28515625,0.17578125,0.84765625,20.580845066300473
0.48828125,0.16796875,0.76171875,0.46484375,0.91015625,0.05078125,0.72265625,20.22229958263872
0.98828125,0.66796875,0.26171875,0.96484375,0.41015625,0.55078125,0.22265625,17.04226401033832
0.73828125,0.41796875,0.01171875,0.21484375,0.16015625,0.30078125,0.47265625,18.615423991808985
0.23828125,0.91796875,0.51171875,0.71484375,0.66015625,0.80078125,0.97265625,15.090202595176244
0.17578125,0.10546875,0.19921875,0.90234375,0.59765625,0.86328125,0.53515625,23.04753740007902
0.67578125,0.60546875,0.69921875,0.40234375,0.09765625,0.36328125,0.03515625,15.611371360439664
0.92578125,0.35546875,0.94921875,0.65234375,0.34765625,0.61328125,0.28515625,16.132249608312424
0.42578125,0.85546875,0.44921875,0.15234375,0.84765625,0.11328125,0.78515625,15.978649629768402
0.30078125,0.48046875,0.57421875,0.77734375,0.47265625,0.23828125,0.66015625,19.897831638364988
0.80078125,0.98046875,0.07421875,0.27734375,0.97265625,0.73828125,0.16015625,13.971082233607834
0.55078125,0.23046875,0.32421875,0.52734375,0.72265625,0.48828125,0.41015625,19.82857238523204
0.05078125,0.73046875,0.82421875,0.02734375,0.22265625,0.98828125,0.91015625,12.015669255778558
0.03515625,0.46484375,0.15234375,0.66796875,0.95703125,0.06640625,0.33203125,21.089629554629898
0.53515625,0.96484375,0.65234375,0.16796875,0.45703125,0.56640625,0.83203125,12.203964179338984
0.78515625,0.21484375,0.90234375,0.91796875,0.20703125,0.31640625,0.58203125,19.275761104633734
0.28515625,0.71484375,0.40234375,0.41796875,0.70703125,0.81640625,0.08203125,16.10549643844919
0.41015625,0.08984375,0.52734375,0.54296875,0.08203125,0.94140625,0.45703125,19.75402116300538
0.91015625,0.58984375,0.02734375,0.04296875,0.58203125,0.44140625,0.95703125,16.007144389892634
0.66015625,0.33984375,0.27734375,0.79296875,0.83203125,0.69140625,0.70703125,19.710650657338963
0.16015625,0.83984375,0.77734375,0.29296875,0.33203125,0.19140625,0.20703125,15.828659994025916
0.22265625,0.15234375,0.46484375,0.10546875,0.39453125,0.12890625,0.26953125,19.67428713161994
0.72265625,0.65234375,0.96484375,0.60546875,0.89453125,0.62890625,0.76953125,14.22391596927984
0.97265625,0.40234375,0.71484375,0.35546875,0.64453125,0.37890625,0.51953125,16.177357346818052
0.47265625,0.90234375,0.21484375,0.85546875,0.14453125,0.87890625,0.01953125,16.128641929695807
0.34765625,0.27734375,0.83984375,0.23046875,0.51953125,0.75390625,0.39453125,17.054388814304822
0.84765625,0.77734375,0.33984375,0.73046875,0.01953125,0.25390625,0.89453125,17.026561559297757
0.59765625,0.02734375,0.08984375,0.48046875,0.26953125,0.50390625,0.64453125,22.151514981590704
0.09765625,0.52734375,0.58984375,0.98046875,0.76953125,0.00390625,0.14453125,19.626079097655058
0.06640625,0.05859375,0.99609375,0.76171875,0.73828125,0.28515625,0.86328125,22.53642892998504
0.56640625,0.55859375,0.49609375,0.26171875,0.23828125,0.78515625,0.36328125,15.586137794319702
0.81640625,0.30859375,0.24609375,0.51171875,0.48828125,0.03515625,0.11328125,18.6123433675142
0.31640625,0.80859375,0.74609375,0.01171875,0.98828125,0.53515625,0.61328125,13.742058782212048
0.44140625,0.43359375,0.37109375,0.88671875,0.36328125,0.66015625,0.98828125,20.020430545467885
0.94140625,0.93359375,0.87109375,0.38671875,0.86328125,0.16015625,0.48828125,13.391173176392003
0.69140625,0.18359375,0.62109375,0.63671875,0.61328125,0.91015625,0.23828125,18.017921550594103
0.19140625,0.68359375,0.12109375,0.13671875,0.11328125,0.41015625,0.73828125,18.102148285682354
0.12890625,0.37109375,0.68359375,0.44921875,0.17578125,0.47265625,0.80078125,19.482709170537937
0.62890625,0.87109375,0.18359375,0.94921875,0.67578125,0.97265625,0.30078125,16.08292596330477
0.87890625,0.12109375,0.43359375,0.19921875,0.92578125,0.22265625,0.05078125,17.90843780023302
0.37890625,0.62109375,0.93359375,0.69921875,0.42578125,0.72265625,0.55078125,16.018898514882835
0.25390625,0.24609375,0.05859375,0.32421875,0.80078125,0.59765625,0.92578125,21.56089980200961
0.75390625,0.74609375,0.55859375,0.82421875,0.30078125,0.09765625,0.42578125,17.111207631691624
0.50390625,0.49609375,0.80859375,0.07421875,0.05078125,0.84765625,0.17578125,14.437820248111468
0.00390625,0.99609375,0.30859375,0.57421875,0.55078125,0.34765625,0.67578125,17.794590761307518
0.005859375,0.498046875,0.654296875,0.283203125,0.833984375,0.974609375,0.966796875,16.28673556774823
0.505859375,0.998046875,0.154296875,0.783203125,0.333984375,0.474609375,0.466796875,16.811806587551576
0.755859375,0.248046875,0.404296875,0.033203125,0.083984375,0.724609375,0.216796875,16.617215148968306
0.255859375,0.748046875,0.904296875,0.533203125,0.583984375,0.224609375,0.716796875,16.732715372682215
0.380859375,0.123046875,0.029296875,0.408203125,0.208984375,0.099609375,0.841796875,23.213763208210604
0.880859375,0.623046875,0.529296875,0.908203125,0.708984375,0.599609375,0.341796875,16.639542390232144
0.630859375,0.373046875,0.779296875,0.158203125,0.958984375,0.349609375,0.091796875,16.159026678696172
0.130859375,0.873046875,0.279296875,0.658203125,0.458984375,0.849609375,0.591796875,16.903682964607363
0.193359375,0.185546875,0.966796875,0.970703125,0.271484375,0.787109375,0.904296875,20.625285280186425
0.693359375,0.685546875,0.466796875,0.470703125,0.771484375,0.287109375,0.404296875,16.507155374807176
0.943359375,0.435546875,0.216796875,0.720703125,0.521484375,0.537109375,0.154296875,17.84194323202892
0.443359375,0.935546875,0.716796875,0.220703125,0.021484375,0.037109375,0.654296875,15.103224654839144
0.318359375,0.310546875,0.341796875,0.845703125,0.646484375,0.162109375,0.779296875,22.226720064386903
0.818359375,0.810546875,0.841796875,0.345703125,0.146484375,0.662109375,0.279296875,12.931369774466072
0.568359375,0.060546875,0.591796875,0.595703125,0.396484375,0.412109375,0.029296875,19.32964799915589
0.068359375,0.560546875,0.091796875,0.095703125,0.896484375,0.912109375,0.529296875,17.716632104954062
0.099609375,0.029296875,0.498046875,0.126953125,0.615234375,0.630859375,0.498046875,20.702461119047303
0.599609375,0.529296875,0.998046875,0.626953125,0.115234375,0.130859375,0.998046875,17.35630749835386
0.849609375,0.279296875,0.748046875,0.376953125,0.365234375,0.880859375,0.748046875,15.487616154118971
0.349609375,0.779296875,0.248046875,0.876953125,0.865234375,0.380859375,0.248046875,18.30751526075358
0.474609375,0.404296875,0.873046875,0.001953125,0.490234375,0.255859375,0.373046875,16.218928091368703
0.974609375,0.904296875,0.373046875,0.501953125,0.990234375,0.755859375,0.873046875,12.226448623836545
0.724609375,0.154296875,0.123046875,0.251953125,0.740234375,0.005859375,0.623046875,20.726644007380298
0.224609375,0.654296875,0.623046875,0.751953125,0.240234375,0.505859375,0.123046875,17.539684317474805
0.162109375,0.341796875,0.185546875,0.564453125,0.052734375,0.568359375,0.435546875,20.797684391663708
0.662109375,0.841796875,0.685546875,0.064453125,0.552734375,0.068359375,0.935546875,14.265165079335052
0.912109375,0.091796875,0.935546875,0.814453125,0.802734375,0.818359375,0.685546875,18.072407660732104
0.412109375,0.591796875,0.435546875,0.314453125,0.302734375,0.318359375,0.185546875,17.08291507494872
0.287109375,0.216796875,0.560546875,0.689453125,0.927734375,0.443359375,0.310546875,20.28921385191208
0.787109375,0.716796875,0.060546875,0.189453125,0.427734375,0.943359375,0.810546875,13.702993814410693
0.537109375,0.466796875,0.310546875,0.939453125,0.177734375,0.193359375,0.560546875,20.38404582624951
0.037109375,0.966796875,0.810546875,0.439453125,0.677734375,0.693359375,0.060546875,14.737399595318665
0.052734375,0.232421875,0.232421875,0.861328125,0.380859375,0.365234375,0.701171875,23.586395152818763
