density,radius,drag_coefficient,mass,h,alpha,v0,x_max
0.3671875,0.8671875,0.9140625,0.3984375,0.2421875,0.2734375,0.6796875,15.101373446633804
0.4921875,0.4921875,0.0390625,0.5234375,0.6171875,0.3984375,0.8046875,20.11439085511198
0.9921875,0.9921875,0.5390625,0.0234375,0.1171875,0.8984375,0.3046875,10.103144107743017
0.7421875,0.2421875,0.7890625,0.7734375,0.3671875,0.1484375,0.0546875,18.1951647375172
0.2421875,0.7421875,0.2890625,0.2734375,0.8671875,0.6484375,0.5546875,16.704843967336696
0.1796875,0.3046875,0.9765625,0.0859375,0.9296875,0.7109375,0.9921875,16.393059671490587
0.6796875,0.8046875,0.4765625,0.5859375,0.4296875,0.2109375,0.4921875,16.484672897014054
0.9296875,0.0546875,0.2265625,0.3359375,0.1796875,0.9609375,0.2421875,18.41473091950443
0.4296875,0.5546875,0.7265625,0.8359375,0.6796875,0.4609375,0.7421875,18.313313317266072
0.3046875,0.1796875,0.3515625,0.2109375,0.0546875,0.3359375,0.8671875,20.97120433255973
0.8046875,0.6796875,0.8515625,0.7109375,0.5546875,0.8359375,0.3671875,14.287287186004555
0.5546875,0.4296875,0.6015625,0.4609375,0.8046875,0.0859375,0.1171875,17.63160420876221
0.0546875,0.9296875,0.1015625,0.9609375,0.3046875,0.5859375,0.6171875,19.33490237853147
0.0390625,0.1328125,0.9296875,0.3515625,0.5078125,0.4765625,0.1328125,19.133882534089615
0.5390625,0.6328125,0.4296875,0.8515625,0.0078125,0.9765625,0.6328125,16.728593273626558
0.7890625,0.3828125,0.1796875,0.1015625,0.2578125,0.2265625,0.8828125,18.4014019032518
0.2890625,0.8828125,0.6796875,0.6015625,0.7578125,0.7265625,0.3828125,15.248423069113253
0.4140625,0.2578125,0.3046875,0.4765625,0.3828125,0.6015625,0.0078125,18.85511433909683
0.9140625,0.7578125,0.8046875,0.9765625,0.8828125,0.1015625,0.5078125,16.481946849800405
0.6640625,0.0078125,0.5546875,0.2265625,0.6328125,0.8515625,0.7578125,18.760855792590913
0.1640625,0.5078125,0.0546875,0.7265625,0.1328125,0.3515625,0.2578125,20.477357913494227
0.2265625,0.4453125,0.7421875,0.9140625,0.0703125,0.2890625,0.1953125,19.138355444823237
0.7265625,0.9453125,0.2421875,0.4140625,0.5703125,0.7890625,0.6953125,13.571879983003146
0.9765625,0.1953125,0.4921875,0.6640625,0.8203125,0.0390625,0.9453125,20.453542071548004
0.4765625,0.6953125,0.9921875,0.1640625,0.3203125,0.5390625,0.4453125,13.997809856148796
0.3515625,0.0703125,0.1171875,0.7890625,0.9453125,0.6640625,0.0703125,21.482515824147548
0.8515625,0.5703125,0.6171875,0.2890625,0.4453125,0.1640625,0.5703125,16.201578417669413
0.6015625,0.3203125,0.8671875,0.5390625,0.1953125,0.9140625,0.8203125,16.15531742954585
0.1015625,0.8203125,0.3671875,0.0390625,0.6953125,0.4140625,0.3203125,16.19590519965016
0.0703125,0.3515625,0.2109375,0.1953125,0.7890625,0.1328125,0.6640625,20.989049271598773
0.5703125,0.8515625,0.7109375,0.6953125,0.2890625,0.6328125,0.1640625,15.004514663597487
0.8203125,0.1015625,0.9609375,0.4453125,0.0390625,0.3828125,0.4140625,18.03702868167837
0.3203125,0.6015625,0.4609375,0.9453125,0.5390625,0.8828125,0.9140625,18.22027395761405
0.4453125,0.2265625,0.5859375,0.0703125,0.1640625,0.7578125,0.5390625,17.4227994056364
0.9453125,0.7265625,0.0859375,0.5703125,0.6640625,0.2578125,0.0390625,16.536342692672417
0.6953125,0.4765625,0.3359375,0.3203125,0.9140625,0.5078125,0.2890625,17.089659115852918
0.1953125,0.9765625,0.8359375,0.8203125,0.4140625,0.0078125,0.7890625,17.32027926766321
0.1328125,0.0390625,0.3984375,0.5078125,0.3515625,0.0703125,0.7265625,23.378191207242967
0.6328125,0.5390625,0.8984375,0.0078125,0.8515625,0.5703125,0.2265625,14.165188413891922
0.8828125,0.2890625,0.6484375,0.7578125,0.6015625,0.3203125,0.4765625,18.659733571800984
0.3828125,0.7890625,0.1484375,0.2578125,0.1015625,0.8203125,0.9765625,15.174979225116745
0.2578125,0.4140625,0.7734375,0.6328125,0.7265625,0.9453125,0.6015625,17.492501194704033
0.7578125,0.9140625,0.2734375,0.1328125,0.2265625,0.4453125,0.1015625,14.22812936427068
0.5078125,0.1640625,0.0234375,0.8828125,0.4765625,0.6953125,0.3515625,21.89329884073829
0.0078125,0.6640625,0.5234375,0.3828125,0.9765625,0.1953125,0.8515625,19.04697351142397
0.01171875,0.33203125,0.78515625,0.94140625,0.46484375,0.41796875,0.46484375,20.93039646277341
0.51171875,0.83203125,0.28515625,0.44140625,0.96484375,0.91796875,0.96484375,13.794014706696103
0.76171875,0.08203125,0.03515625,0.69140625,0.71484375,0.16796875,0.71484375,22.7704826911019
0.26171875,0.58203125,0.53515625,0.19140625,0.21484375,0.66796875,0.21484375,16.361227074177915
0.38671875,0.20703125,0.41015625,0.81640625,0.58984375,0.54296875,0.33984375,20.78038517564105
0.88671875,0.70703125,0.91015625,0.31640625,0.08984375,0.04296875,0.83984375,14.881548988644674
0.63671875,0.45703125,0.66015625,0.56640625,0.33984375,0.79296875,0.58984375,16.52412700423203
0.13671875,0.95703125,0.16015625,0.06640625,0.83984375,0.29296875,0.08984375,16.013089674375482
0.19921875,0.01953125,0.59765625,0.25390625,0.90234375,0.35546875,0.40234375,20.767439233235642
0.69921875,0.51953125,0.09765625,0.75390625,0.40234375,0.85546875,0.90234375,18.292421389364986
0.94921875,0.26953125,0.34765625,0.00390625,0.15234375,0.10546875,0.65234375,17.847717687141117
0.44921875,0.76953125,0.84765625,0.50390625,0.65234375,0.60546875,0.15234375,14.93736008625877
0.32421875,0.39453125,0.22265625,0.37890625,0.02734375,0.73046875,0.27734375,18.71497897363118
0.82421875,0.89453125,0.72265625,0.87890625,0.52734375,0.23046875,0.77734375,15.687093383626465
0.57421875,0.14453125,0.97265625,0.12890625,0.77734375,0.98046875,0.52734375,15.710233351730214
0.07421875,0.64453125,0.47265625,0.62890625,0.27734375,0.48046875,0.02734375,17.924954287009104
0.10546875,0.17578125,0.06640625,0.59765625,0.24609375,0.19921875,0.99609375,24.598001684556426
0.60546875,0.67578125,0.56640625,0.09765625,0.74609375,0.69921875,0.49609375,14.144302565674986
0.85546875,0.42578125,0.81640625,0.84765625,0.99609375,0.44921875,0.24609375,17.13377382712031
0.35546875,0.92578125,0.31640625,0.34765625,0.49609375,0.94921875,0.74609375,13.657029029693378
0.48046875,0.30078125,0.69140625,0.72265625,0.87109375,0.82421875,0.87109375,18.512358856002614
0.98046875,0.80078125,0.19140625,0.22265625,0.37109375,0.32421875,0.37109375,15.140068674284459
0.73046875,0.05078125,0.44140625,0.97265625,0.12109375,0.57421875,0.12109375,20.40443779142157
0.23046875,0.55078125,0.94140625,0.47265625,0.62109375,0.07421875,0.62109375,18.014775036739408
0.16796875,0.48828125,0.25390625,0.16015625,0.68359375,0.01171875,0.93359375,20.243085663847747
0.66796875,0.98828125,0.75390625,0.66015625,0.18359375,0.51171875,0.43359375,14.072687902913392
0.91796875,0.23828125,0.50390625,0.41015625,0.43359375,0.26171875,0.18359375,17.842023383940436
0.41796875,0.73828125,0.00390625,0.91015625,0.93359375,0.76171875,0.68359375,19.013495608928043
0.29296875,0.11328125,0.87890625,0.03515625,0.30859375,0.88671875,0.80859375,17.152093994863677
0.79296875,0.61328125,0.37890625,0.53515625,0.80859375,0.38671875,0.30859375,16.813803508404884
0.54296875,0.36328125,0.12890625,0.28515625,0.55859375,0.63671875,0.05859375,18.020422195154282
0.04296875,0.86328125,0.62890625,0.78515625,0.05859375,0.13671875,0.55859375,18.407121847921395
0.05859375,0.06640625,0.33203125,0.39453125,0.76171875,0.80859375,0.19921875,20.948546874113894
0.55859375,0.56640625,0.83203125,0.89453125,0.26171875,0.30859375,0.69921875,18.04492237892057
0.80859375,0.31640625,0.58203125,0.14453125,0.01171875,0.55859375,0.94921875,16.33475470973175
0.30859375,0.81640625,0.08203125,0.64453125,0.51171875,0.05859375,0.44921875,18.958562857700706
0.43359375,0.44140625,0.95703125,0.26953125,0.13671875,0.18359375,0.07421875,16.39479911388441
0.93359375,0.94140625,0.45703125,0.76953125,0.63671875,0.68359375,0.57421875,14.044968617845063
0.68359375,0.19140625,0.20703125,0.01953125,0.88671875,0.43359375,0.82421875,19.08404902408549
0.18359375,0.69140625,0.70703125,0.51953125,0.38671875,0.93359375,0.32421875,15.800681933020089
0.24609375,0.25390625,0.01953125,0.83203125,0.32421875,0.99609375,0.13671875,20.94184634501346
0.74609375,0.75390625,0.51953125,0.33203125,0.82421875,0.49609375,0.63671875,14.814770499431292
0.99609375,0.00390625,0.76953125,0.58203125,0.57421875,0.74609375,0.88671875,18.570454246131565
0.49609375,0.50390625,0.26953125,0.08203125,0.07421875,0.24609375,0.38671875,17.585581185826214
0.37109375,0.12890625,0.64453125,0.95703125,0.69921875,0.12109375,0.01171875,20.187022667898905
0.87109375,0.62890625,0.14453125,0.45703125,0.19921875,0.62109375,0.51171875,16.5999033234585
0.62109375,0.37890625,0.39453125,0.70703125,0.44921875,0.37109375,0.76171875,19.806914322825108
0.12109375,0.87890625,0.89453125,0.20703125,0.94921875,0.87109375,0.26171875,13.45833538561565
0.08984375,0.41015625,0.55078125,0.05078125,0.54296875,0.58984375,0.73046875,18.001411161609425
0.58984375,0.91015625,0.05078125,0.55078125,0.04296875,0.08984375,0.23046875,17.124857192895522
0.83984375,0.16015625,0.30078125,0.30078125,0.29296875,0.83984375,0.48046875,18.1321310545051
0.33984375,0.66015625,0.80078125,0.80078125,0.79296875,0.33984375,0.98046875,17.980333874828865
0.46484375,0.03515625,0.17578125,0.17578125,0.41796875,0.46484375,0.60546875,21.21531635332405
0.96484375,0.53515625,0.67578125,0.67578125,0.91796875,0.96484375,0.10546875,14.815699112074759
0.71484375,0.28515625,0.92578125,0.42578125,0.66796875,0.21484375,0.35546875,17.446963314174425
0.21484375,0.78515625,0.42578125,0.92578125,0.16796875,0.71484375,0.85546875,18.064954193471902
0.15234375,0.22265625,0.86328125,0.73828125,0.10546875,0.65234375,0.66796875,20.290463426153885
0.65234375,0.72265625,0.36328125,0.23828125,0.60546875,0.15234375,0.16796875,16.042401141752922
0.90234375,0.47265625,0.11328125,0.98828125,0.85546875,0.90234375,0.41796875,18.433685221973306
0.40234375,0.97265625,0.61328125,0.48828125,0.35546875,0.40234375,0.91796875,14.918776951886958
0.27734375,0.34765625,0.48828125,0.61328125,0.98046875,0.27734375,0.54296875,20.30785738050438
0.77734375,0.84765625,0.98828125,0.11328125,0.48046875,0.77734375,0.04296875,11.607879608074333
0.52734375,0.09765625,0.73828125,0.86328125,0.23046875,0.02734375,0.29296875,20.54658102125821
0.02734375,0.59765625,0.23828125,0.36328125,0.73046875,0.52734375,0.79296875,19.428780240984715
0.01953125,0.19921875,0.73046875,0.24609375,0.25390625,0.70703125,0.06640625,18.565318019400745
0.51953125,0.69921875,0.23046875,0.74609375,0.75390625,0.20703125,0.56640625,18.82324357166589
0.76953125,0.44921875,0.48046875,0.49609375,0.50390625,0.95703125,0.81640625,15.534586811082875
0.26953125,0.94921875,0.98046875,0.99609375,0.00390625,0.45703125,0.31640625,15.953331411313629
0.39453125,0.32421875,0.10546875,0.12109375,0.62890625,0.33203125,0.19140625,18.91569146439464
0.89453125,0.82421875,0.60546875,0.62109375,0.12890625,0.83203125,0.69140625,13.008715535830921
0.64453125,0.07421875,0.85546875,0.37109375,0.37890625,0.08203125,0.94140625,20.139226033417113
0.14453125,0.57421875,0.35546875,0.87109375,0.87890625,0.58203125,0.44140625,19.797859170231074
0.20703125,0.38671875,0.91796875,0.55859375,0.81640625,0.51953125,0.00390625,17.51544177026157
0.70703125,0.88671875,0.41796875,0.05859375,0.31640625,0.01953125,0.50390625,15.013853388114622
0.95703125,0.13671875,0.16796875,0.80859375,0.06640625,0.76953125,0.75390625,20.592843731627745
0.45703125,0.63671875,0.66796875,0.30859375,0.56640625,0.26953125,0.25390625,16.316475453407087
0.33203125,0.01171875,0.29296875,0.68359375,0.19140625,0.39453125,0.12890625,21.478717227674263
0.83203125,0.51171875,0.79296875,0.18359375,0.69140625,0.89453125,0.62890625,12.936866517148708
0.58203125,0.26171875,0.54296875,0.93359375,0.94140625,0.14453125,0.87890625,21.57610650022988
0.08203125,0.76171875,0.04296875,0.43359375,0.44140625,0.64453125,0.37890625,18.397228631983438
0.11328125,0.29296875,0.38671875,0.33984375,0.03515625,0.92578125,0.59765625,19.344868695826207
0.61328125,0.79296875,0.88671875,0.83984375,0.53515625,0.42578125,0.09765625,15.489855053791631
0.86328125,0.04296875,0.63671875,0.08984375,0.78515625,0.67578125,0.34765625,17.393049576856026
0.36328125,0.54296875,0.13671875,0.58984375,0.28515625,0.17578125,0.84765625,20.616432885357273
0.48828125,0.16796875,0.76171875,0.46484375,0.91015625,0.05078125,0.72265625,20.24832653440761
0.98828125,0.66796875,0.26171875,0.96484375,0.41015625,0.55078125,0.22265625,17.07656289888905
0.73828125,0.41796875,0.01171875,0.21484375,0.16015625,0.30078125,0.47265625,18.64540567649367
0.23828125,0.91796875,0.51171875,0.71484375,0.66015625,0.80078125,0.97265625,15.216309849327864
0.17578125,0.10546875,0.19921875,0.90234375,0.59765625,0.86328125,0.53515625,23.061282834266486
0.67578125,0.60546875,0.69921875,0.40234375,0.09765625,0.36328125,0.03515625,15.64019920131438
0.92578125,0.35546875,0.94921875,0.65234375,0.34765625,0.61328125,0.28515625,16.181975420643873
0.42578125,0.85546875,0.44921875,0.15234375,0.84765625,0.11328125,0.78515625,16.053172012280772
0.30078125,0.48046875,0.57421875,0.77734375,0.47265625,0.23828125,0.66015625,19.927992349682775
0.80078125,0.98046875,0.07421875,0.27734375,0.97265625,0.73828125,0.16015625,14.03768793693701
0.55078125,0.23046875,0.32421875,0.52734375,0.72265625,0.48828125,0.41015625,19.849070088059133
0.05078125,0.73046875,0.82421875,0.02734375,0.22265625,0.98828125,0.91015625,12.184470833296816
0.03515625,0.46484375,0.15234375,0.66796875,0.95703125,0.06640625,0.33203125,21.08082848985036
0.53515625,0.96484375,0.65234375,0.16796875,0.45703125,0.56640625,0.83203125,12.3474447502427
0.78515625,0.21484375,0.90234375,0.91796875,0.20703125,0.31640625,0.58203125,19.308265356796856
0.28515625,0.71484375,0.40234375,0.41796875,0.70703125,0.81640625,0.08203125,16.145628549007274
0.41015625,0.08984375,0.52734375,0.54296875,0.08203125,0.94140625,0.45703125,19.79160088799991
0.91015625,0.58984375,0.02734375,0.04296875,0.58203125,0.44140625,0.95703125,16.107585255113403
0.66015625,0.33984375,0.27734375,0.79296875,0.83203125,0.69140625,0.70703125,19.76087266892012
0.16015625,0.83984375,0.77734375,0.29296875,0.33203125,0.19140625,0.20703125,15.86307982964932
0.22265625,0.15234375,0.46484375,0.10546875,0.39453125,0.12890625,0.26953125,19.67523317122619
0.72265625,0.65234375,0.96484375,0.60546875,0.89453125,0.62890625,0.76953125,14.336232348242932
0.97265625,0.40234375,0.71484375,0.35546875,0.64453125,0.37890625,0.51953125,16.23772774024481
0.47265625,0.90234375,0.21484375,0.85546875,0.14453125,0.87890625,0.01953125,16.164854106241258
0.34765625,0.27734375,0.83984375,0.23046875,0.51953125,0.75390625,0.39453125,17.10740425841639
0.84765625,0.77734375,0.33984375,0.73046875,0.01953125,0.25390625,0.89453125,17.103482540484617
0.59765625,0.02734375,0.08984375,0.48046875,0.26953125,0.50390625,0.64453125,22.1696036668303
0.09765625,0.52734375,0.58984375,0.98046875,0.76953125,0.00390625,0.14453125,19.615113817701918
0.06640625,0.05859375,0.99609375,0.76171875,0.73828125,0.28515625,0.86328125,22.56046074333582
0.56640625,0.55859375,0.49609375,0.26171875,0.23828125,0.78515625,0.36328125,15.65258482514875
0.81640625,0.30859375,0.24609375,0.51171875,0.48828125,0.03515625,0.11328125,18.60856929392409
0.31640625,0.80859375,0.74609375,0.01171875,0.98828125,0.53515625,0.61328125,13.843417421113262
0.44140625,0.43359375,0.37109375,0.88671875,0.36328125,0.66015625,0.98828125,20.089107438147813
0.94140625,0.93359375,0.87109375,0.38671875,0.86328125,0.16015625,0.48828125,13.473678006140089
0.69140625,0.18359375,0.62109375,0.63671875,0.61328125,0.91015625,0.23828125,18.05406312810441
0.19140625,0.68359375,0.12109375,0.13671875,0.11328125,0.41015625,0.73828125,18.160975668904335
0.12890625,0.37109375,0.68359375,0.44921875,0.17578125,0.47265625,0.80078125,19.535106947138225
0.62890625,0.87109375,0.18359375,0.94921875,0.67578125,0.97265625,0.30078125,16.1446630029377
0.87890625,0.12109375,0.43359375,0.19921875,0.92578125,0.22265625,0.05078125,17.9129272527014
0.37890625,0.62109375,0.93359375,0.69921875,0.42578125,0.72265625,0.55078125,16.094729333124203
0.25390625,0.24609375,0.05859375,0.32421875,0.80078125,0.59765625,0.92578125,21.608829653394636
0.75390625,0.74609375,0.55859375,0.82421875,0.30078125,0.09765625,0.42578125,17.145797833571777
0.50390625,0.49609375,0.80859375,0.07421875,0.05078125,0.84765625,0.17578125,14.503213850027798
0.00390625,0.99609375,0.30859375,0.57421875,0.55078125,0.34765625,0.67578125,17.849520612701873
0.005859375,0.498046875,0.654296875,0.283203125,0.833984375,0.974609375,0.966796875,16.403329884329388
0.505859375,0.998046875,0.154296875,0.783203125,0.333984375,0.474609375,0.466796875,16.864564595306998
0.755859375,0.248046875,0.404296875,0.033203125,0.083984375,0.724609375,0.216796875,16.65979760673202
0.255859375,0.748046875,0.904296875,0.533203125,0.583984375,0.224609375,0.716796875,16.797563367181574
0.380859375,0.123046875,0.029296875,0.408203125,0.208984375,0.099609375,0.841796875,23.22353962211637
0.880859375,0.623046875,0.529296875,0.908203125,0.708984375,0.599609375,0.341796875,16.688339363567323
0.630859375,0.373046875,0.779296875,0.158203125,0.958984375,0.349609375,0.091796875,16.186955836229544
0.130859375,0.873046875,0.279296875,0.658203125,0.458984375,0.849609375,0.591796875,16.977261454250794
0.193359375,0.185546875,0.966796875,0.970703125,0.271484375,0.787109375,0.904296875,20.68546458385681
0.693359375,0.685546875,0.466796875,0.470703125,0.771484375,0.287109375,0.404296875,16.552730268529242
0.943359375,0.435546875,0.216796875,0.720703125,0.521484375,0.537109375,0.154296875,17.863317026041432
0.443359375,0.935546875,0.716796875,0.220703125,0.021484375,0.037109375,0.654296875,15.17389786888255
0.318359375,0.310546875,0.341796875,0.845703125,0.646484375,0.162109375,0.779296875,22.24288168025581
0.818359375,0.810546875,0.841796875,0.345703125,0.146484375,0.662109375,0.279296875,13.01791535690298
0.568359375,0.060546875,0.591796875,0.595703125,0.396484375,0.412109375,0.029296875,19.32486479908101
0.068359375,0.560546875,0.091796875,0.095703125,0.896484375,0.912109375,0.529296875,17.7787660188202
0.099609375,0.029296875,0.498046875,0.126953125,0.615234375,0.630859375,0.498046875,20.726168882343117
0.599609375,0.529296875,0.998046875,0.626953125,0.115234375,0.130859375,0.998046875,17.433087882272904
0.849609375,0.279296875,0.748046875,0.376953125,0.365234375,0.880859375,0.748046875,15.590945280185995
0.349609375,0.779296875,0.248046875,0.876953125,0.865234375,0.380859375,0.248046875,18.326967501306182
0.474609375,0.404296875,0.873046875,0.001953125,0.490234375,0.255859375,0.373046875,16.263729030311243
0.974609375,0.904296875,0.373046875,0.501953125,0.990234375,0.755859375,0.873046875,12.379757354697368
0.724609375,0.154296875,0.123046875,0.251953125,0.740234375,0.005859375,0.623046875,20.738950912267594
0.224609375,0.654296875,0.623046875,0.751953125,0.240234375,0.505859375,0.123046875,17.560149899421994
0.162109375,0.341796875,0.185546875,0.564453125,0.052734375,0.568359375,0.435546875,20.813593274446333
0.662109375,0.841796875,0.685546875,0.064453125,0.552734375,0.068359375,0.935546875,14.370627093519882
0.912109375,0.091796875,0.935546875,0.814453125,0.802734375,0.818359375,0.685546875,18.140887454816298
0.412109375,0.591796875,0.435546875,0.314453125,0.302734375,0.318359375,0.185546875,17.107307273442444
0.287109375,0.216796875,0.560546875,0.689453125,0.927734375,0.443359375,0.310546875,20.29759754255703
0.787109375,0.716796875,0.060546875,0.189453125,0.427734375,0.943359375,0.810546875,13.836695328038
0.537109375,0.466796875,0.310546875,0.939453125,0.177734375,0.193359375,0.560546875,20.40129580302822
0.037109375,0.966796875,0.810546875,0.439453125,0.677734375,0.693359375,0.060546875,14.786779505672259
0.052734375,0.232421875,0.232421875,0.861328125,0.380859375,0.365234375,0.701171875,23.59220833716392
