density,radius,drag_coefficient,mass,h,alpha,v0,x_max
0.4453125,0.2265625,0.5859375,0.0703125,0.1640625,0.7578125,0.5390625,17.229353638835896
0.9453125,0.7265625,0.0859375,0.5703125,0.6640625,0.2578125,0.0390625,16.476424960463707
0.6953125,0.4765625,0.3359375,0.3203125,0.9140625,0.5078125,0.2890625,16.967291506824832
0.1953125,0.9765625,0.8359375,0.8203125,0.4140625,0.0078125,0.7890625,17.1381303199762
0.1328125,0.0390625,0.3984375,0.5078125,0.3515625,0.0703125,0.7265625,23.37423760887113
0.6328125,0.5390625,0.8984375,0.0078125,0.8515625,0.5703125,0.2265625,13.957111819465466
0.8828125,0.2890625,0.6484375,0.7578125,0.6015625,0.3203125,0.4765625,18.55810463441702
0.3828125,0.7890625,0.1484375,0.2578125,0.1015625,0.8203125,0.9765625,14.774435250275836
0.2578125,0.4140625,0.7734375,0.6328125,0.7265625,0.9453125,0.6015625,17.269083182254644
0.7578125,0.9140625,0.2734375,0.1328125,0.2265625,0.4453125,0.1015625,14.065673542935457
0.5078125,0.1640625,0.0234375,0.8828125,0.4765625,0.6953125,0.3515625,21.874650406293817
0.0078125,0.6640625,0.5234375,0.3828125,0.9765625,0.1953125,0.8515625,18.881217886221734
0.01171875,0.33203125,0.78515625,0.94140625,0.46484375,0.41796875,0.46484375,20.885506409555187
0.51171875,0.83203125,0.28515625,0.44140625,0.96484375,0.91796875,0.96484375,13.32965362589855
0.76171875,0.08203125,0.03515625,0.69140625,0.71484375,0.16796875,0.71484375,22.741710503018105
0.26171875,0.58203125,0.53515625,0.19140625,0.21484375,0.66796875,0.21484375,16.221179793865897
0.38671875,0.20703125,0.41015625,0.81640625,0.58984375,0.54296875,0.33984375,20.748459727817064
0.88671875,0.70703125,0.91015625,0.31640625,0.08984375,0.04296875,0.83984375,14.597844723048881
0.63671875,0.45703125,0.66015625,0.56640625,0.33984375,0.79296875,0.58984375,16.285739750119962
0.13671875,0.95703125,0.16015625,0.06640625,0.83984375,0.29296875,0.08984375,15.922378514082514
0.19921875,0.01953125,0.59765625,0.25390625,0.90234375,0.35546875,0.40234375,20.73817181987838
0.69921875,0.51953125,0.09765625,0.75390625,0.40234375,0.85546875,0.90234375,18.023616561412602
0.94921875,0.26953125,0.34765625,0.00390625,0.15234375,0.10546875,0.65234375,17.70417507007477
0.44921875,0.76953125,0.84765625,0.50390625,0.65234375,0.60546875,0.15234375,14.7701965680851
0.32421875,0.39453125,0.22265625,0.37890625,0.02734375,0.73046875,0.27734375,18.62612624205194
0.82421875,0.89453125,0.72265625,0.87890625,0.52734375,0.23046875,0.77734375,15.427259120813078
0.57421875,0.14453125,0.97265625,0.12890625,0.77734375,0.98046875,0.52734375,15.441138056894594
0.07421875,0.64453125,0.47265625,0.62890625,0.27734375,0.48046875,0.02734375,17.890096533302618
0.10546875,0.17578125,0.06640625,0.59765625,0.24609375,0.19921875,0.99609375,24.552345652086473
0.60546875,0.67578125,0.56640625,0.09765625,0.74609375,0.69921875,0.49609375,13.852924158620292
0.85546875,0.42578125,0.81640625,0.84765625,0.99609375,0.44921875,0.24609375,17.028507470648186
0.35546875,0.92578125,0.31640625,0.34765625,0.49609375,0.94921875,0.74609375,13.250703056618736
0.48046875,0.30078125,0.69140625,0.72265625,0.87109375,0.82421875,0.87109375,18.26083505991851
0.98046875,0.80078125,0.19140625,0.22265625,0.37109375,0.32421875,0.37109375,14.95418700314204
0.73046875,0.05078125,0.44140625,0.97265625,0.12109375,0.57421875,0.12109375,20.40891925080665
0.23046875,0.55078125,0.94140625,0.47265625,0.62109375,0.07421875,0.62109375,17.886160304328666
0.16796875,0.48828125,0.25390625,0.16015625,0.68359375,0.01171875,0.93359375,20.1165513324793
0.66796875,0.98828125,0.75390625,0.66015625,0.18359375,0.51171875,0.43359375,13.812689700745358
0.91796875,0.23828125,0.50390625,0.41015625,0.43359375,0.26171875,0.18359375,17.789575206276037
0.41796875,0.73828125,0.00390625,0.91015625,0.93359375,0.76171875,0.68359375,18.832000617784512
0.29296875,0.11328125,0.87890625,0.03515625,0.30859375,0.88671875,0.80859375,16.867990457667606
0.79296875,0.61328125,0.37890625,0.53515625,0.80859375,0.38671875,0.30859375,16.690137749449974
0.54296875,0.36328125,0.12890625,0.28515625,0.55859375,0.63671875,0.05859375,17.967863491914187
0.04296875,0.86328125,0.62890625,0.78515625,0.05859375,0.13671875,0.55859375,18.300692537815042
0.05859375,0.06640625,0.33203125,0.39453125,0.76171875,0.80859375,0.19921875,20.92921591010302
0.55859375,0.56640625,0.83203125,0.89453125,0.26171875,0.30859375,0.69921875,17.874480338041607
0.80859375,0.31640625,0.58203125,0.14453125,0.01171875,0.55859375,0.94921875,16.015369197024494
0.30859375,0.81640625,0.08203125,0.64453125,0.51171875,0.05859375,0.44921875,18.89944726436892
0.43359375,0.44140625,0.95703125,0.26953125,0.13671875,0.18359375,0.07421875,16.332414724819653
0.93359375,0.94140625,0.45703125,0.76953125,0.63671875,0.68359375,0.57421875,13.728249875492237
0.68359375,0.19140625,0.20703125,0.01953125,0.88671875,0.43359375,0.82421875,18.90279687565398
0.18359375,0.69140625,0.70703125,0.51953125,0.38671875,0.93359375,0.32421875,15.594129197199425
0.24609375,0.25390625,0.01953125,0.83203125,0.32421875,0.99609375,0.13671875,20.9234854798972
0.74609375,0.75390625,0.51953125,0.33203125,0.82421875,0.49609375,0.63671875,14.529641360055507
0.99609375,0.00390625,0.76953125,0.58203125,0.57421875,0.74609375,0.88671875,18.323993081863993
0.49609375,0.50390625,0.26953125,0.08203125,0.07421875,0.24609375,0.38671875,17.481445433270352
0.37109375,0.12890625,0.64453125,0.95703125,0.69921875,0.12109375,0.01171875,20.248021220716073
0.87109375,0.62890625,0.14453125,0.45703125,0.19921875,0.62109375,0.51171875,16.400085648572244
0.62109375,0.37890625,0.39453125,0.70703125,0.44921875,0.37109375,0.76171875,19.667246828738417
0.12109375,0.87890625,0.89453125,0.20703125,0.94921875,0.87109375,0.26171875,13.187712383107732
0.08984375,0.41015625,0.55078125,0.05078125,0.54296875,0.58984375,0.73046875,17.792326290785926
0.58984375,0.91015625,0.05078125,0.55078125,0.04296875,0.08984375,0.23046875,17.057389340305214
0.83984375,0.16015625,0.30078125,0.30078125,0.29296875,0.83984375,0.48046875,17.968121569743232
0.33984375,0.66015625,0.80078125,0.80078125,0.79296875,0.33984375,0.98046875,17.734051341996768
0.46484375,0.03515625,0.17578125,0.17578125,0.41796875,0.46484375,0.60546875,21.141302884680066
0.96484375,0.53515625,0.67578125,0.67578125,0.91796875,0.96484375,0.10546875,14.627108903207464
0.71484375,0.28515625,0.92578125,0.42578125,0.66796875,0.21484375,0.35546875,17.34774267903327
0.21484375,0.78515625,0.42578125,0.92578125,0.16796875,0.71484375,0.85546875,17.813487850546608
0.15234375,0.22265625,0.86328125,0.73828125,0.10546875,0.65234375,0.66796875,20.15959190457739
0.65234375,0.72265625,0.36328125,0.23828125,0.60546875,0.15234375,0.16796875,15.94952520739598
0.90234375,0.47265625,0.11328125,0.98828125,0.85546875,0.90234375,0.41796875,18.28764642364412
0.40234375,0.97265625,0.61328125,0.48828125,0.35546875,0.40234375,0.91796875,14.570901729936578
0.27734375,0.34765625,0.48828125,0.61328125,0.98046875,0.27734375,0.54296875,20.241338933258174
0.77734375,0.84765625,0.98828125,0.11328125,0.48046875,0.77734375,0.04296875,11.329147233784466
0.52734375,0.09765625,0.73828125,0.86328125,0.23046875,0.02734375,0.29296875,20.568148350116314
0.02734375,0.59765625,0.23828125,0.36328125,0.73046875,0.52734375,0.79296875,19.254169429088265
0.01953125,0.19921875,0.73046875,0.24609375,0.25390625,0.70703125,0.06640625,18.521662205717742
0.51953125,0.69921875,0.23046875,0.74609375,0.75390625,0.20703125,0.56640625,18.71731697546036
0.76953125,0.44921875,0.48046875,0.49609375,0.50390625,0.95703125,0.81640625,15.183377572453276
0.26953125,0.94921875,0.98046875,0.99609375,0.00390625,0.45703125,0.31640625,15.794338296338616
0.39453125,0.32421875,0.10546875,0.12109375,0.62890625,0.33203125,0.19140625,18.885537704762392
0.89453125,0.82421875,0.60546875,0.62109375,0.12890625,0.83203125,0.69140625,12.599025316803104
0.64453125,0.07421875,0.85546875,0.37109375,0.37890625,0.08203125,0.94140625,19.99963140061252
0.14453125,0.57421875,0.35546875,0.87109375,0.87890625,0.58203125,0.44140625,19.712957711524425
0.20703125,0.38671875,0.91796875,0.55859375,0.81640625,0.51953125,0.00390625,17.470478894590233
0.70703125,0.88671875,0.41796875,0.05859375,0.31640625,0.01953125,0.50390625,14.821990930357881
0.95703125,0.13671875,0.16796875,0.80859375,0.06640625,0.76953125,0.75390625,20.439189120816526
0.45703125,0.63671875,0.66796875,0.30859375,0.56640625,0.26953125,0.25390625,16.20143889260976
0.33203125,0.01171875,0.29296875,0.68359375,0.19140625,0.39453125,0.12890625,21.525313560099757
0.83203125,0.51171875,0.79296875,0.18359375,0.69140625,0.89453125,0.62890625,12.538292177937455
0.58203125,0.26171875,0.54296875,0.93359375,0.94140625,0.14453125,0.87890625,21.482627208324487
0.08203125,0.76171875,0.04296875,0.43359375,0.44140625,0.64453125,0.37890625,18.281120519859456
0.11328125,0.29296875,0.38671875,0.33984375,0.03515625,0.92578125,0.59765625,19.178951001200634
0.61328125,0.79296875,0.88671875,0.83984375,0.53515625,0.42578125,0.09765625,15.371219992016677
0.86328125,0.04296875,0.63671875,0.08984375,0.78515625,0.67578125,0.34765625,17.25144935891606
0.36328125,0.54296875,0.13671875,0.58984375,0.28515625,0.17578125,0.84765625,20.502048681846876
0.48828125,0.16796875,0.76171875,0.46484375,0.91015625,0.05078125,0.72265625,20.16343052539867
0.98828125,0.66796875,0.26171875,0.96484375,0.41015625,0.55078125,0.22265625,16.966300503919978
0.73828125,0.41796875,0.01171875,0.21484375,0.16015625,0.30078125,0.47265625,18.54838529554588
0.23828125,0.91796875,0.51171875,0.71484375,0.66015625,0.80078125,0.97265625,14.821743385192109
0.17578125,0.10546875,0.19921875,0.90234375,0.59765625,0.86328125,0.53515625,23.015249680051085
0.67578125,0.60546875,0.69921875,0.40234375,0.09765625,0.36328125,0.03515625,15.545999390177062
0.92578125,0.35546875,0.94921875,0.65234375,0.34765625,0.61328125,0.28515625,16.02451884424885
0.42578125,0.85546875,0.44921875,0.15234375,0.84765625,0.11328125,0.78515625,15.81648042826138
0.30078125,0.48046875,0.57421875,0.77734375,0.47265625,0.23828125,0.66015625,19.82876283623404
0.80078125,0.98046875,0.07421875,0.27734375,0.97265625,0.73828125,0.16015625,13.827786783796997
0.55078125,0.23046875,0.32421875,0.52734375,0.72265625,0.48828125,0.41015625,19.779784117499812
0.05078125,0.73046875,0.82421875,0.02734375,0.22265625,0.98828125,0.91015625,11.651154466562069
0.03515625,0.46484375,0.15234375,0.66796875,0.95703125,0.06640625,0.33203125,21.102646832820987
0.53515625,0.96484375,0.65234375,0.16796875,0.45703125,0.56640625,0.83203125,11.892159499771967
0.78515625,0.21484375,0.90234375,0.91796875,0.20703125,0.31640625,0.58203125,19.202047104878222
0.28515625,0.71484375,0.40234375,0.41796875,0.70703125,0.81640625,0.08203125,16.01802860005429
0.41015625,0.08984375,0.52734375,0.54296875,0.08203125,0.94140625,0.45703125,19.672321736514323
0.91015625,0.58984375,0.02734375,0.04296875,0.58203125,0.44140625,0.95703125,15.790499154621546
0.66015625,0.33984375,0.27734375,0.79296875,0.83203125,0.69140625,0.70703125,19.600519061285024
0.16015625,0.83984375,0.77734375,0.29296875,0.33203125,0.19140625,0.20703125,15.751337566436687
0.22265625,0.15234375,0.46484375,0.10546875,0.39453125,0.12890625,0.26953125,19.66731779897203
0.72265625,0.65234375,0.96484375,0.60546875,0.89453125,0.62890625,0.76953125,13.982175477929468
0.97265625,0.40234375,0.71484375,0.35546875,0.64453125,0.37890625,0.51953125,16.044862139819973
0.47265625,0.90234375,0.21484375,0.85546875,0.14453125,0.87890625,0.01953125,16.048598346451808
0.34765625,0.27734375,0.83984375,0.23046875,0.51953125,0.75390625,0.39453125,16.940172416549267
0.84765625,0.77734375,0.33984375,0.73046875,0.01953125,0.25390625,0.89453125,16.85995475590286
0.59765625,0.02734375,0.08984375,0.48046875,0.26953125,0.50390625,0.64453125,22.10856237205328
0.09765625,0.52734375,0.58984375,0.98046875,0.76953125,0.00390625,0.14453125,19.64380690917862
0.06640625,0.05859375,0.99609375,0.76171875,0.73828125,0.28515625,0.86328125,22.480891883815495
0.56640625,0.55859375,0.49609375,0.26171875,0.23828125,0.78515625,0.36328125,15.443387871514718
0.81640625,0.30859375,0.24609375,0.51171875,0.48828125,0.03515625,0.11328125,18.615046251874126
0.31640625,0.80859375,0.74609375,0.01171875,0.98828125,0.53515625,0.61328125,13.522845994645342
0.44140625,0.43359375,0.37109375,0.88671875,0.36328125,0.66015625,0.98828125,19.87243517189329
0.94140625,0.93359375,0.87109375,0.38671875,0.86328125,0.16015625,0.48828125,13.212166143666892
0.69140625,0.18359375,0.62109375,0.63671875,0.61328125,0.91015625,0.23828125,17.93907241007576
0.19140625,0.68359375,0.12109375,0.13671875,0.11328125,0.41015625,0.73828125,17.973825594449135
0.12890625,0.37109375,0.68359375,0.44921875,0.17578125,0.47265625,0.80078125,19.369341140372732
0.62890625,0.87109375,0.18359375,0.94921875,0.67578125,0.97265625,0.30078125,15.95064745145265
0.87890625,0.12109375,0.43359375,0.19921875,0.92578125,0.22265625,0.05078125,17.892920134859946
0.37890625,0.62109375,0.93359375,0.69921875,0.42578125,0.72265625,0.55078125,15.856463054332044
0.25390625,0.24609375,0.05859375,0.32421875,0.80078125,0.59765625,0.92578125,21.45749608535083
0.75390625,0.74609375,0.55859375,0.82421875,0.30078125,0.09765625,0.42578125,17.03429871116088
0.50390625,0.49609375,0.80859375,0.07421875,0.05078125,0.84765625,0.17578125,14.297336700926907
0.00390625,0.99609375,0.30859375,0.57421875,0.55078125,0.34765625,0.67578125,17.675651541511975
0.005859375,0.498046875,0.654296875,0.283203125,0.833984375,0.974609375,0.966796875,16.038663210271324
0.505859375,0.998046875,0.154296875,0.783203125,0.333984375,0.474609375,0.466796875,16.697352576808196
0.755859375,0.248046875,0.404296875,0.033203125,0.083984375,0.724609375,0.216796875,16.52382487441442
0.255859375,0.748046875,0.904296875,0.533203125,0.583984375,0.224609375,0.716796875,16.592492676130227
0.380859375,0.123046875,0.029296875,0.408203125,0.208984375,0.099609375,0.841796875,23.188464102415438
0.880859375,0.623046875,0.529296875,0.908203125,0.708984375,0.599609375,0.341796875,16.53363674408664
0.630859375,0.373046875,0.779296875,0.158203125,0.958984375,0.349609375,0.091796875,16.096515355974965
0.130859375,0.873046875,0.279296875,0.658203125,0.458984375,0.849609375,0.591796875,16.746275339174957
0.193359375,0.185546875,0.966796875,0.970703125,0.271484375,0.787109375,0.904296875,20.496594835190237
0.693359375,0.685546875,0.466796875,0.470703125,0.771484375,0.287109375,0.404296875,16.407599829978768
0.943359375,0.435546875,0.216796875,0.720703125,0.521484375,0.537109375,0.154296875,17.79319336522162
0.443359375,0.935546875,0.716796875,0.220703125,0.021484375,0.037109375,0.654296875,14.949510089507328
0.318359375,0.310546875,0.341796875,0.845703125,0.646484375,0.162109375,0.779296875,22.188503214776055
0.818359375,0.810546875,0.841796875,0.345703125,0.146484375,0.662109375,0.279296875,12.74228361337067
0.568359375,0.060546875,0.591796875,0.595703125,0.396484375,0.412109375,0.029296875,19.334841819766158
0.068359375,0.560546875,0.091796875,0.095703125,0.896484375,0.912109375,0.529296875,17.583650711003873
0.099609375,0.029296875,0.498046875,0.126953125,0.615234375,0.630859375,0.498046875,20.64926511620291
0.599609375,0.529296875,0.998046875,0.626953125,0.115234375,0.130859375,0.998046875,17.190749877114058
0.849609375,0.279296875,0.748046875,0.376953125,0.365234375,0.880859375,0.748046875,15.267670001094382
0.349609375,0.779296875,0.248046875,0.876953125,0.865234375,0.380859375,0.248046875,18.261426178811906
0.474609375,0.404296875,0.873046875,0.001953125,0.490234375,0.255859375,0.373046875,16.11958151773314
0.974609375,0.904296875,0.373046875,0.501953125,0.990234375,0.755859375,0.873046875,11.89404810589023
0.724609375,0.154296875,0.123046875,0.251953125,0.740234375,0.005859375,0.623046875,20.693965899131136
0.224609375,0.654296875,0.623046875,0.751953125,0.240234375,0.505859375,0.123046875,17.492711232621403
0.162109375,0.341796875,0.185546875,0.564453125,0.052734375,0.568359375,0.435546875,20.758970018923616
0.662109375,0.841796875,0.685546875,0.064453125,0.552734375,0.068359375,0.935546875,14.036833456816296
0.912109375,0.091796875,0.935546875,0.814453125,0.802734375,0.818359375,0.685546875,17.92584021626287
0.412109375,0.591796875,0.435546875,0.314453125,0.302734375,0.318359375,0.185546875,17.027506779020317
0.287109375,0.216796875,0.560546875,0.689453125,0.927734375,0.443359375,0.310546875,20.267294865157876
0.787109375,0.716796875,0.060546875,0.189453125,0.427734375,0.943359375,0.810546875,13.417492754383073
0.537109375,0.466796875,0.310546875,0.939453125,0.177734375,0.193359375,0.560546875,20.343401946601702
0.037109375,0.966796875,0.810546875,0.439453125,0.677734375,0.693359375,0.060546875,14.630407390108005
0.052734375,0.232421875,0.232421875,0.861328125,0.380859375,0.365234375,0.701171875,23.56768430794502
