density,radius,drag_coefficient,mass,h,alpha,v0,x_max
0.453125,0.359375,0.890625,0.859375,0.109375,0.109375,0.921875,20.191469326631665
0.953125,0.859375,0.390625,0.359375,0.609375,0.609375,0.421875,13.881873199174871
0.703125,0.109375,0.140625,0.609375,0.859375,0.359375,0.171875,20.41698750491292
0.203125,0.609375,0.640625,0.109375,0.359375,0.859375,0.671875,15.098426516290983
0.140625,0.421875,0.078125,0.296875,0.421875,0.796875,0.859375,19.88896316244952
0.640625,0.921875,0.578125,0.796875,0.921875,0.296875,0.359375,15.99580668592795
0.890625,0.171875,0.828125,0.046875,0.671875,0.546875,0.109375,15.925770874487569
0.390625,0.671875,0.328125,0.546875,0.171875,0.046875,0.609375,18.845624186335826
0.265625,0.046875,0.703125,0.421875,0.546875,0.171875,0.984375,22.19673333841995
0.765625,0.546875,0.203125,0.921875,0.046875,0.671875,0.484375,18.56660460932917
0.515625,0.296875,0.453125,0.171875,0.296875,0.421875,0.234375,17.92194228945806
0.015625,0.796875,0.953125,0.671875,0.796875,0.921875,0.734375,15.164703509047776
0.0234375,0.3984375,0.4453125,0.8046875,0.2109375,0.8671875,0.3984375,20.200785545667483
0.5234375,0.8984375,0.9453125,0.3046875,0.7109375,0.3671875,0.8984375,13.345246540351832
0.7734375,0.1484375,0.6953125,0.5546875,0.9609375,0.6171875,0.6484375,18.73696405799418
0.2734375,0.6484375,0.1953125,0.0546875,0.4609375,0.1171875,0.1484375,17.295175753313536
0.3984375,0.0234375,0.8203125,0.9296875,0.8359375,0.2421875,0.2734375,21.104876226956897
0.8984375,0.5234375,0.3203125,0.4296875,0.3359375,0.7421875,0.7734375,16.01245740668489
0.6484375,0.2734375,0.0703125,0.6796875,0.0859375,0.4921875,0.5234375,20.79641295765287
0.1484375,0.7734375,0.5703125,0.1796875,0.5859375,0.9921875,0.0234375,14.632211687554266
0.2109375,0.2109375,0.1328125,0.4921875,0.6484375,0.9296875,0.4609375,20.85163564585169
0.7109375,0.7109375,0.6328125,0.9921875,0.1484375,0.4296875,0.9609375,17.281891644092735
0.9609375,0.4609375,0.8828125,0.2421875,0.3984375,0.6796875,0.7109375,13.80476045007366
0.4609375,0.9609375,0.3828125,0.7421875,0.8984375,0.1796875,0.2109375,16.670797981153786
0.3359375,0.3359375,0.5078125,0.3671875,0.2734375,0.0546875,0.3359375,19.214600625034087
0.8359375,0.8359375,0.0078125,0.8671875,0.7734375,0.5546875,0.8359375,17.489493131745984
0.5859375,0.0859375,0.2578125,0.1171875,0.5234375,0.3046875,0.5859375,20.278279606457158
0.0859375,0.5859375,0.7578125,0.6171875,0.0234375,0.8046875,0.0859375,17.075998456823722
0.1171875,0.1171875,0.6640625,0.6484375,0.4921875,0.5234375,0.9296875,22.29611675042691
0.6171875,0.6171875,0.1640625,0.1484375,0.9921875,0.0234375,0.4296875,17.575002439993693
0.8671875,0.3671875,0.4140625,0.8984375,0.7421875,0.7734375,0.1796875,17.999666735440297
0.3671875,0.8671875,0.9140625,0.3984375,0.2421875,0.2734375,0.6796875,15.170171115391893
0.4921875,0.4921875,0.0390625,0.5234375,0.6171875,0.3984375,0.8046875,20.151540033746702
0.9921875,0.9921875,0.5390625,0.0234375,0.1171875,0.8984375,0.3046875,10.2192874606592
0.7421875,0.2421875,0.7890625,0.7734375,0.3671875,0.1484375,0.0546875,18.193259741360503
0.2421875,0.7421875,0.2890625,0.2734375,0.8671875,0.6484375,0.5546875,16.76088802096687
0.1796875,0.3046875,0.9765625,0.0859375,0.9296875,0.7109375,0.9921875,16.485331893138543
0.6796875,0.8046875,0.4765625,0.5859375,0.4296875,0.2109375,0.4921875,16.525948663060962
0.9296875,0.0546875,0.2265625,0.3359375,0.1796875,0.9609375,0.2421875,18.442636684634195
0.4296875,0.5546875,0.7265625,0.8359375,0.6796875,0.4609375,0.7421875,18.362807182624486
0.3046875,0.1796875,0.3515625,0.2109375,0.0546875,0.3359375,0.8671875,21.00367930172407
0.8046875,0.6796875,0.8515625,0.7109375,0.5546875,0.8359375,0.3671875,14.357625539332924
0.5546875,0.4296875,0.6015625,0.4609375,0.8046875,0.0859375,0.1171875,17.636707836304254
0.0546875,0.9296875,0.1015625,0.9609375,0.3046875,0.5859375,0.6171875,19.371054903619036
0.0390625,0.1328125,0.9296875,0.3515625,0.5078125,0.4765625,0.1328125,19.138000989489527
0.5390625,0.6328125,0.4296875,0.8515625,0.0078125,0.9765625,0.6328125,16.79845637207859
0.7890625,0.3828125,0.1796875,0.1015625,0.2578125,0.2265625,0.8828125,18.45237346828948
0.2890625,0.8828125,0.6796875,0.6015625,0.7578125,0.7265625,0.3828125,15.307665943895692
0.4140625,0.2578125,0.3046875,0.4765625,0.3828125,0.6015625,0.0078125,18.85642289172755
0.9140625,0.7578125,0.8046875,0.9765625,0.8828125,0.1015625,0.5078125,16.521394442590022
0.6640625,0.0078125,0.5546875,0.2265625,0.6328125,0.8515625,0.7578125,18.81856691768555
0.1640625,0.5078125,0.0546875,0.7265625,0.1328125,0.3515625,0.2578125,20.47556767448136
0.2265625,0.4453125,0.7421875,0.9140625,0.0703125,0.2890625,0.1953125,19.141079829613112
0.7265625,0.9453125,0.2421875,0.4140625,0.5703125,0.7890625,0.6953125,13.673360229573932
0.9765625,0.1953125,0.4921875,0.6640625,0.8203125,0.0390625,0.9453125,20.486108103238244
0.4765625,0.6953125,0.9921875,0.1640625,0.3203125,0.5390625,0.4453125,14.068863167469889
0.3515625,0.0703125,0.1171875,0.7890625,0.9453125,0.6640625,0.0703125,21.47039755471308
0.8515625,0.5703125,0.6171875,0.2890625,0.4453125,0.1640625,0.5703125,16.24925344558317
0.6015625,0.3203125,0.8671875,0.5390625,0.1953125,0.9140625,0.8203125,16.243019588552773
0.1015625,0.8203125,0.3671875,0.0390625,0.6953125,0.4140625,0.3203125,16.2343100212171
0.0703125,0.3515625,0.2109375,0.1953125,0.7890625,0.1328125,0.6640625,21.002802715857552
0.5703125,0.8515625,0.7109375,0.6953125,0.2890625,0.6328125,0.1640625,15.048558928140109
0.8203125,0.1015625,0.9609375,0.4453125,0.0390625,0.3828125,0.4140625,18.06481954699271
0.3203125,0.6015625,0.4609375,0.9453125,0.5390625,0.8828125,0.9140625,18.294829252215276
0.4453125,0.2265625,0.5859375,0.0703125,0.1640625,0.7578125,0.5390625,17.474178324909797
0.9453125,0.7265625,0.0859375,0.5703125,0.6640625,0.2578125,0.0390625,16.549978649652065
0.6953125,0.4765625,0.3359375,0.3203125,0.9140625,0.5078125,0.2890625,17.1208756069285
0.1953125,0.9765625,0.8359375,0.8203125,0.4140625,0.0078125,0.7890625,17.367334637388815
0.1328125,0.0390625,0.3984375,0.5078125,0.3515625,0.0703125,0.7265625,23.37617698816411
0.6328125,0.5390625,0.8984375,0.0078125,0.8515625,0.5703125,0.2265625,14.22004077798823
0.8828125,0.2890625,0.6484375,0.7578125,0.6015625,0.3203125,0.4765625,18.6851097372894
0.3828125,0.7890625,0.1484375,0.2578125,0.1015625,0.8203125,0.9765625,15.282226656082207
0.2578125,0.4140625,0.7734375,0.6328125,0.7265625,0.9453125,0.6015625,17.552501501000766
0.7578125,0.9140625,0.2734375,0.1328125,0.2265625,0.4453125,0.1015625,14.270532432618909
0.5078125,0.1640625,0.0234375,0.8828125,0.4765625,0.6953125,0.3515625,21.896130422838965
0.0078125,0.6640625,0.5234375,0.3828125,0.9765625,0.1953125,0.8515625,19.089764830447255
0.01171875,0.33203125,0.78515625,0.94140625,0.46484375,0.41796875,0.46484375,20.94009602881736
0.51171875,0.83203125,0.28515625,0.44140625,0.96484375,0.91796875,0.96484375,13.918257245892331
0.76171875,0.08203125,0.03515625,0.69140625,0.71484375,0.16796875,0.71484375,22.77539588991788
0.26171875,0.58203125,0.53515625,0.19140625,0.21484375,0.66796875,0.21484375,16.397405215773414
0.38671875,0.20703125,0.41015625,0.81640625,0.58984375,0.54296875,0.33984375,20.786791151670766
0.88671875,0.70703125,0.91015625,0.31640625,0.08984375,0.04296875,0.83984375,14.95618078024697
0.63671875,0.45703125,0.66015625,0.56640625,0.33984375,0.79296875,0.58984375,16.58795441340991
0.13671875,0.95703125,0.16015625,0.06640625,0.83984375,0.29296875,0.08984375,16.035296627921436
0.19921875,0.01953125,0.59765625,0.25390625,0.90234375,0.35546875,0.40234375,20.773059325009438
0.69921875,0.51953125,0.09765625,0.75390625,0.40234375,0.85546875,0.90234375,18.364724908892754
0.94921875,0.26953125,0.34765625,0.00390625,0.15234375,0.10546875,0.65234375,17.88439584572144
0.44921875,0.76953125,0.84765625,0.50390625,0.65234375,0.60546875,0.15234375,14.980599844303034
0.32421875,0.39453125,0.22265625,0.37890625,0.02734375,0.73046875,0.27734375,18.737363269940573
0.82421875,0.89453125,0.72265625,0.87890625,0.52734375,0.23046875,0.77734375,15.755693933943371
0.57421875,0.14453125,0.97265625,0.12890625,0.77734375,0.98046875,0.52734375,15.782020305665773
0.07421875,0.64453125,0.47265625,0.62890625,0.27734375,0.48046875,0.02734375,17.93172713238628
0.10546875,0.17578125,0.06640625,0.59765625,0.24609375,0.19921875,0.99609375,24.608091667588273
0.60546875,0.67578125,0.56640625,0.09765625,0.74609375,0.69921875,0.49609375,14.221958056800172
0.85546875,0.42578125,0.81640625,0.84765625,0.99609375,0.44921875,0.24609375,17.160488116480625
0.35546875,0.92578125,0.31640625,0.34765625,0.49609375,0.94921875,0.74609375,13.766136390276868
0.48046875,0.30078125,0.69140625,0.72265625,0.87109375,0.82421875,0.87109375,18.579527423722684
0.98046875,0.80078125,0.19140625,0.22265625,0.37109375,0.32421875,0.37109375,15.188802184579826
0.73046875,0.05078125,0.44140625,0.97265625,0.12109375,0.57421875,0.12109375,20.40034952605925
0.23046875,0.55078125,0.94140625,0.47265625,0.62109375,0.07421875,0.62109375,18.047330586844126
0.16796875,0.48828125,0.25390625,0.16015625,0.68359375,0.01171875,0.93359375,20.275544774354927
0.66796875,0.98828125,0.75390625,0.66015625,0.18359375,0.51171875,0.43359375,14.141363488294582
0.91796875,0.23828125,0.50390625,0.41015625,0.43359375,0.26171875,0.18359375,17.853845452352036
0.41796875,0.73828125,0.00390625,0.91015625,0.93359375,0.76171875,0.68359375,19.061783873849905
0.29296875,0.11328125,0.87890625,0.03515625,0.30859375,0.88671875,0.80859375,17.228563045289015
0.79296875,0.61328125,0.37890625,0.53515625,0.80859375,0.38671875,0.30859375,16.845479423055647
0.54296875,0.36328125,0.12890625,0.28515625,0.55859375,0.63671875,0.05859375,18.032371964875328
0.04296875,0.86328125,0.62890625,0.78515625,0.05859375,0.13671875,0.55859375,18.43405910214222
0.05859375,0.06640625,0.33203125,0.39453125,0.76171875,0.80859375,0.19921875,20.95134256199381
0.55859375,0.56640625,0.83203125,0.89453125,0.26171875,0.30859375,0.69921875,18.089206118866958
0.80859375,0.31640625,0.58203125,0.14453125,0.01171875,0.55859375,0.94921875,16.419773490981022
0.30859375,0.81640625,0.08203125,0.64453125,0.51171875,0.05859375,0.44921875,18.972343810507496
0.43359375,0.44140625,0.95703125,0.26953125,0.13671875,0.18359375,0.07421875,16.409447714625973
0.93359375,0.94140625,0.45703125,0.76953125,0.63671875,0.68359375,0.57421875,14.128999514257828
0.68359375,0.19140625,0.20703125,0.01953125,0.88671875,0.43359375,0.82421875,19.13192427315488
0.18359375,0.69140625,0.70703125,0.51953125,0.38671875,0.93359375,0.32421875,15.855831376637132
0.24609375,0.25390625,0.01953125,0.83203125,0.32421875,0.99609375,0.13671875,20.94470206339768
0.74609375,0.75390625,0.51953125,0.33203125,0.82421875,0.49609375,0.63671875,14.89012835567935
0.99609375,0.00390625,0.76953125,0.58203125,0.57421875,0.74609375,0.88671875,18.636101386945686
0.49609375,0.50390625,0.26953125,0.08203125,0.07421875,0.24609375,0.38671875,17.611508560771103
0.37109375,0.12890625,0.64453125,0.95703125,0.69921875,0.12109375,0.01171875,20.16705497411293
0.87109375,0.62890625,0.14453125,0.45703125,0.19921875,0.62109375,0.51171875,16.652945336379805
0.62109375,0.37890625,0.39453125,0.70703125,0.44921875,0.37109375,0.76171875,19.842912708638053
0.12109375,0.87890625,0.89453125,0.20703125,0.94921875,0.87109375,0.26171875,13.530130017321287
0.08984375,0.41015625,0.55078125,0.05078125,0.54296875,0.58984375,0.73046875,18.056549728444665
0.58984375,0.91015625,0.05078125,0.55078125,0.04296875,0.08984375,0.23046875,17.140446760063018
0.83984375,0.16015625,0.30078125,0.30078125,0.29296875,0.83984375,0.48046875,18.175589978775044
0.33984375,0.66015625,0.80078125,0.80078125,0.79296875,0.33984375,0.98046875,18.045374561011183
0.46484375,0.03515625,0.17578125,0.17578125,0.41796875,0.46484375,0.60546875,21.23301353547558
0.96484375,0.53515625,0.67578125,0.67578125,0.91796875,0.96484375,0.10546875,14.865393022023417
0.71484375,0.28515625,0.92578125,0.42578125,0.66796875,0.21484375,0.35546875,17.471610817637245
0.21484375,0.78515625,0.42578125,0.92578125,0.16796875,0.71484375,0.85546875,18.13174286981056
0.15234375,0.22265625,0.86328125,0.73828125,0.10546875,0.65234375,0.66796875,20.32428950749523
0.65234375,0.72265625,0.36328125,0.23828125,0.60546875,0.15234375,0.16796875,16.065433724510264
0.90234375,0.47265625,0.11328125,0.98828125,0.85546875,0.90234375,0.41796875,18.472154779483997
0.40234375,0.97265625,0.61328125,0.48828125,0.35546875,0.40234375,0.91796875,15.010879412303352
0.27734375,0.34765625,0.48828125,0.61328125,0.98046875,0.27734375,0.54296875,20.32364006941187
0.77734375,0.84765625,0.98828125,0.11328125,0.48046875,0.77734375,0.04296875,11.68130978577874
0.52734375,0.09765625,0.73828125,0.86328125,0.23046875,0.02734375,0.29296875,20.53757658777517
0.02734375,0.59765625,0.23828125,0.36328125,0.73046875,0.52734375,0.79296875,19.474536385469477
0.01953125,0.19921875,0.73046875,0.24609375,0.25390625,0.70703125,0.06640625,18.57486538669527
0.51953125,0.69921875,0.23046875,0.74609375,0.75390625,0.20703125,0.56640625,18.849834632199396
0.76953125,0.44921875,0.48046875,0.49609375,0.50390625,0.95703125,0.81640625,15.629237417674844
0.26953125,0.94921875,0.98046875,0.99609375,0.00390625,0.45703125,0.31640625,15.994425974727697
0.39453125,0.32421875,0.10546875,0.12109375,0.62890625,0.33203125,0.19140625,18.921569197970136
0.89453125,0.82421875,0.60546875,0.62109375,0.12890625,0.83203125,0.69140625,13.117683465343166
0.64453125,0.07421875,0.85546875,0.37109375,0.37890625,0.08203125,0.94140625,20.175199755234765
0.14453125,0.57421875,0.35546875,0.87109375,0.87890625,0.58203125,0.44140625,19.819175947583204
0.20703125,0.38671875,0.91796875,0.55859375,0.81640625,0.51953125,0.00390625,17.52541906916302
0.70703125,0.88671875,0.41796875,0.05859375,0.31640625,0.01953125,0.50390625,15.063649574513839
0.95703125,0.13671875,0.16796875,0.80859375,0.06640625,0.76953125,0.75390625,20.633208346318135
0.45703125,0.63671875,0.66796875,0.30859375,0.56640625,0.26953125,0.25390625,16.34566836189222
0.33203125,0.01171875,0.29296875,0.68359375,0.19140625,0.39453125,0.12890625,21.46288979601561
0.83203125,0.51171875,0.79296875,0.18359375,0.69140625,0.89453125,0.62890625,13.043222998533338
0.58203125,0.26171875,0.54296875,0.93359375,0.94140625,0.14453125,0.87890625,21.599400638284465
0.08203125,0.76171875,0.04296875,0.43359375,0.44140625,0.64453125,0.37890625,18.42684634009454
0.11328125,0.29296875,0.38671875,0.33984375,0.03515625,0.92578125,0.59765625,19.38841343366239
0.61328125,0.79296875,0.88671875,0.83984375,0.53515625,0.42578125,0.09765625,15.520204651021626
0.86328125,0.04296875,0.63671875,0.08984375,0.78515625,0.67578125,0.34765625,17.429713665896823
0.36328125,0.54296875,0.13671875,0.58984375,0.28515625,0.17578125,0.84765625,20.645586635731462
0.48828125,0.16796875,0.76171875,0.46484375,0.91015625,0.05078125,0.72265625,20.268926217468575
0.98828125,0.66796875,0.26171875,0.96484375,0.41015625,0.55078125,0.22265625,17.104412799980253
0.73828125,0.41796875,0.01171875,0.21484375,0.16015625,0.30078125,0.47265625,18.669795950410546
0.23828125,0.91796875,0.51171875,0.71484375,0.66015625,0.80078125,0.97265625,15.321869837536328
0.17578125,0.10546875,0.19921875,0.90234375,0.59765625,0.86328125,0.53515625,23.071806319727404
0.67578125,0.60546875,0.69921875,0.40234375,0.09765625,0.36328125,0.03515625,15.663457003842536
0.92578125,0.35546875,0.94921875,0.65234375,0.34765625,0.61328125,0.28515625,16.223202741577307
0.42578125,0.85546875,0.44921875,0.15234375,0.84765625,0.11328125,0.78515625,16.115087870961098
0.30078125,0.48046875,0.57421875,0.77734375,0.47265625,0.23828125,0.66015625,19.952571301967442
0.80078125,0.98046875,0.07421875,0.27734375,0.97265625,0.73828125,0.16015625,14.093329224764272
0.55078125,0.23046875,0.32421875,0.52734375,0.72265625,0.48828125,0.41015625,19.865449009507543
0.05078125,0.73046875,0.82421875,0.02734375,0.22265625,0.98828125,0.91015625,12.32639009704682
0.03515625,0.46484375,0.15234375,0.66796875,0.95703125,0.06640625,0.33203125,21.071993762276776
0.53515625,0.96484375,0.65234375,0.16796875,0.45703125,0.56640625,0.83203125,12.467616255088345
0.78515625,0.21484375,0.90234375,0.91796875,0.20703125,0.31640625,0.58203125,19.334828698460004
0.28515625,0.71484375,0.40234375,0.41796875,0.70703125,0.81640625,0.08203125,16.1785098952439
0.41015625,0.08984375,0.52734375,0.54296875,0.08203125,0.94140625,0.45703125,19.822548225298636
0.91015625,0.58984375,0.02734375,0.04296875,0.58203125,0.44140625,0.95703125,16.191769038366235
0.66015625,0.33984375,0.27734375,0.79296875,0.83203125,0.69140625,0.70703125,19.802793912759626
0.16015625,0.83984375,0.77734375,0.29296875,0.33203125,0.19140625,0.20703125,15.890982292442224
0.22265625,0.15234375,0.46484375,0.10546875,0.39453125,0.12890625,0.26953125,19.67431358683299
0.72265625,0.65234375,0.96484375,0.60546875,0.89453125,0.62890625,0.76953125,14.430343248657952
0.97265625,0.40234375,0.71484375,0.35546875,0.64453125,0.37890625,0.51953125,16.288017677845758
0.47265625,0.90234375,0.21484375,0.85546875,0.14453125,0.87890625,0.01953125,16.194650843970905
0.34765625,0.27734375,0.83984375,0.23046875,0.51953125,0.75390625,0.39453125,17.151583369562648
0.84765625,0.77734375,0.33984375,0.73046875,0.01953125,0.25390625,0.89453125,17.16759546290128
0.59765625,0.02734375,0.08984375,0.48046875,0.26953125,0.50390625,0.64453125,22.183876133276623
0.09765625,0.52734375,0.58984375,0.98046875,0.76953125,0.00390625,0.14453125,19.604228275953467
0.06640625,0.05859375,0.99609375,0.76171875,0.73828125,0.28515625,0.86328125,22.57974700500247
0.56640625,0.55859375,0.49609375,0.26171875,0.23828125,0.78515625,0.36328125,15.708190205066868
0.81640625,0.30859375,0.24609375,0.51171875,0.48828125,0.03515625,0.11328125,18.604049978630385
0.31640625,0.80859375,0.74609375,0.01171875,0.98828125,0.53515625,0.61328125,13.92821348670036
0.44140625,0.43359375,0.37109375,0.88671875,0.36328125,0.66015625,0.98828125,20.146649792570354
0.94140625,0.93359375,0.87109375,0.38671875,0.86328125,0.16015625,0.48828125,13.542042787168494
0.69140625,0.18359375,0.62109375,0.63671875,0.61328125,0.91015625,0.23828125,18.08353723053627
0.19140625,0.68359375,0.12109375,0.13671875,0.11328125,0.41015625,0.73828125,18.20995275753585
0.12890625,0.37109375,0.68359375,0.44921875,0.17578125,0.47265625,0.80078125,19.57872323102368
0.62890625,0.87109375,0.18359375,0.94921875,0.67578125,0.97265625,0.30078125,16.195956110161347
0.87890625,0.12109375,0.43359375,0.19921875,0.92578125,0.22265625,0.05078125,17.91549207127612
0.37890625,0.62109375,0.93359375,0.69921875,0.42578125,0.72265625,0.55078125,16.157820192142516
0.25390625,0.24609375,0.05859375,0.32421875,0.80078125,0.59765625,0.92578125,21.64841092073578
0.75390625,0.74609375,0.55859375,0.82421875,0.30078125,0.09765625,0.42578125,17.173891338177306
0.50390625,0.49609375,0.80859375,0.07421875,0.05078125,0.84765625,0.17578125,14.557922727895365
0.00390625,0.99609375,0.30859375,0.57421875,0.55078125,0.34765625,0.67578125,17.895236964666218
0.005859375,0.498046875,0.654296875,0.283203125,0.833984375,0.974609375,0.966796875,16.501412929853657
0.505859375,0.998046875,0.154296875,0.783203125,0.333984375,0.474609375,0.466796875,16.908356110993957
0.755859375,0.248046875,0.404296875,0.033203125,0.083984375,0.724609375,0.216796875,16.694936202972716
0.255859375,0.748046875,0.904296875,0.533203125,0.583984375,0.224609375,0.716796875,16.85153545546458
0.380859375,0.123046875,0.029296875,0.408203125,0.208984375,0.099609375,0.841796875,23.230547987809093
0.880859375,0.623046875,0.529296875,0.908203125,0.708984375,0.599609375,0.341796875,16.728733490818737
0.630859375,0.373046875,0.779296875,0.158203125,0.958984375,0.349609375,0.091796875,16.209186001428105
0.130859375,0.873046875,0.279296875,0.658203125,0.458984375,0.849609375,0.591796875,17.038616921225746
0.193359375,0.185546875,0.966796875,0.970703125,0.271484375,0.787109375,0.904296875,20.73595023233981
0.693359375,0.685546875,0.466796875,0.470703125,0.771484375,0.287109375,0.404296875,16.5900684498843
0.943359375,0.435546875,0.216796875,0.720703125,0.521484375,0.537109375,0.154296875,17.880080903663742
0.443359375,0.935546875,0.716796875,0.220703125,0.021484375,0.037109375,0.654296875,15.23260881882987
0.318359375,0.310546875,0.341796875,0.845703125,0.646484375,0.162109375,0.779296875,22.255400074810872
0.818359375,0.810546875,0.841796875,0.345703125,0.146484375,0.662109375,0.279296875,13.090359173748359
0.568359375,0.060546875,0.591796875,0.595703125,0.396484375,0.412109375,0.029296875,19.319484128056462
0.068359375,0.560546875,0.091796875,0.095703125,0.896484375,0.912109375,0.529296875,17.830376876727197
0.099609375,0.029296875,0.498046875,0.126953125,0.615234375,0.630859375,0.498046875,20.74529211083506
0.599609375,0.529296875,0.998046875,0.626953125,0.115234375,0.130859375,0.998046875,17.49720660693546
0.849609375,0.279296875,0.748046875,0.376953125,0.365234375,0.880859375,0.748046875,15.677831004354532
0.349609375,0.779296875,0.248046875,0.876953125,0.865234375,0.380859375,0.248046875,18.342366141783444
0.474609375,0.404296875,0.873046875,0.001953125,0.490234375,0.255859375,0.373046875,16.300628288963992
0.974609375,0.904296875,0.373046875,0.501953125,0.990234375,0.755859375,0.873046875,12.508431865038412
0.724609375,0.154296875,0.123046875,0.251953125,0.740234375,0.005859375,0.623046875,20.748171272678853
0.224609375,0.654296875,0.623046875,0.751953125,0.240234375,0.505859375,0.123046875,17.57647806069617
0.162109375,0.341796875,0.185546875,0.564453125,0.052734375,0.568359375,0.435546875,20.82604984824718
0.662109375,0.841796875,0.685546875,0.064453125,0.552734375,0.068359375,0.935546875,14.458186656832652
0.912109375,0.091796875,0.935546875,0.814453125,0.802734375,0.818359375,0.685546875,18.197951248392297
0.412109375,0.591796875,0.435546875,0.314453125,0.302734375,0.318359375,0.185546875,17.126545599842693
0.287109375,0.216796875,0.560546875,0.689453125,0.927734375,0.443359375,0.310546875,20.303465599416068
0.787109375,0.716796875,0.060546875,0.189453125,0.427734375,0.943359375,0.810546875,13.9487825073214
0.537109375,0.466796875,0.310546875,0.939453125,0.177734375,0.193359375,0.560546875,20.414366656702832
0.037109375,0.966796875,0.810546875,0.439453125,0.677734375,0.693359375,0.060546875,14.82733428206874
0.052734375,0.232421875,0.232421875,0.861328125,0.380859375,0.365234375,0.701171875,23.59599347395689
