density,radius,drag_coefficient,mass,h,alpha,v0,x_max
0.23046875,0.55078125,0.94140625,0.47265625,0.62109375,0.07421875,0.62109375,17.014604720626703
0.16796875,0.48828125,0.25390625,0.16015625,0.68359375,0.01171875,0.93359375,19.265400226404516
0.66796875,0.98828125,0.75390625,0.66015625,0.18359375,0.51171875,0.43359375,12.206915405712365
0.91796875,0.23828125,0.50390625,0.41015625,0.43359375,0.26171875,0.18359375,17.341259838216327
0.41796875,0.73828125,0.00390625,0.91015625,0.93359375,0.76171875,0.68359375,17.760540193646747
0.29296875,0.11328125,0.87890625,0.03515625,0.30859375,0.88671875,0.80859375,15.229078503365145
0.79296875,0.61328125,0.37890625,0.53515625,0.80859375,0.38671875,0.30859375,15.864898388391108
0.54296875,0.36328125,0.12890625,0.28515625,0.55859375,0.63671875,0.05859375,17.540877381326904
0.04296875,0.86328125,0.62890625,0.78515625,0.05859375,0.13671875,0.55859375,17.546008847026126
0.05859375,0.06640625,0.33203125,0.39453125,0.76171875,0.80859375,0.19921875,20.677953844402317
0.55859375,0.56640625,0.83203125,0.89453125,0.26171875,0.30859375,0.69921875,16.8025351152013
0.80859375,0.31640625,0.58203125,0.14453125,0.01171875,0.55859375,0.94921875,14.148416281847162
0.30859375,0.81640625,0.08203125,0.64453125,0.51171875,0.05859375,0.44921875,18.421171713425224
0.43359375,0.44140625,0.95703125,0.26953125,0.13671875,0.18359375,0.07421875,15.817338728401936
0.93359375,0.94140625,0.45703125,0.76953125,0.63671875,0.68359375,0.57421875,11.831567165435512
0.68359375,0.19140625,0.20703125,0.01953125,0.88671875,0.43359375,0.82421875,17.79751727697527
0.18359375,0.69140625,0.70703125,0.51953125,0.38671875,0.93359375,0.32421875,14.399219481345677
0.24609375,0.25390625,0.01953125,0.83203125,0.32421875,0.99609375,0.13671875,20.67614830845901
0.74609375,0.75390625,0.51953125,0.33203125,0.82421875,0.49609375,0.63671875,12.804401780317583
0.99609375,0.00390625,0.76953125,0.58203125,0.57421875,0.74609375,0.88671875,16.90731855082613
0.49609375,0.50390625,0.26953125,0.08203125,0.07421875,0.24609375,0.38671875,16.7595719716926
0.37109375,0.12890625,0.64453125,0.95703125,0.69921875,0.12109375,0.01171875,20.36344021144817
0.87109375,0.62890625,0.14453125,0.45703125,0.19921875,0.62109375,0.51171875,15.186219376867358
0.62109375,0.37890625,0.39453125,0.70703125,0.44921875,0.37109375,0.76171875,18.794001140076098
0.12109375,0.87890625,0.89453125,0.20703125,0.94921875,0.87109375,0.26171875,11.563247952587565
0.08984375,0.41015625,0.55078125,0.05078125,0.54296875,0.58984375,0.73046875,16.549239095540756
0.58984375,0.91015625,0.05078125,0.55078125,0.04296875,0.08984375,0.23046875,16.509923270570855
0.83984375,0.16015625,0.30078125,0.30078125,0.29296875,0.83984375,0.48046875,16.985022952434942
0.33984375,0.66015625,0.80078125,0.80078125,0.79296875,0.33984375,0.98046875,16.25043416756376
0.46484375,0.03515625,0.17578125,0.17578125,0.41796875,0.46484375,0.60546875,20.604734059593067
0.96484375,0.53515625,0.67578125,0.67578125,0.91796875,0.96484375,0.10546875,13.49789920378861
0.71484375,0.28515625,0.92578125,0.42578125,0.66796875,0.21484375,0.35546875,16.657717731737364
0.21484375,0.78515625,0.42578125,0.92578125,0.16796875,0.71484375,0.85546875,16.379076815280936
0.15234375,0.22265625,0.86328125,0.73828125,0.10546875,0.65234375,0.66796875,19.348067098469016
0.65234375,0.72265625,0.36328125,0.23828125,0.60546875,0.15234375,0.16796875,15.2602634830194
0.90234375,0.47265625,0.11328125,0.98828125,0.85546875,0.90234375,0.41796875,17.406899385353498
0.40234375,0.97265625,0.61328125,0.48828125,0.35546875,0.40234375,0.91796875,12.43300107876539
0.27734375,0.34765625,0.48828125,0.61328125,0.98046875,0.27734375,0.54296875,19.745663339604125
0.77734375,0.84765625,0.98828125,0.11328125,0.48046875,0.77734375,0.04296875,9.578443065388228
0.52734375,0.09765625,0.73828125,0.86328125,0.23046875,0.02734375,0.29296875,20.467629418103147
0.02734375,0.59765625,0.23828125,0.36328125,0.73046875,0.52734375,0.79296875,18.199094013108102
0.01953125,0.19921875,0.73046875,0.24609375,0.25390625,0.70703125,0.06640625,18.139604735547252
0.51953125,0.69921875,0.23046875,0.74609375,0.75390625,0.20703125,0.56640625,17.993867951802905
0.76953125,0.44921875,0.48046875,0.49609375,0.50390625,0.95703125,0.81640625,13.160991961400265
0.26953125,0.94921875,0.98046875,0.99609375,0.00390625,0.45703125,0.31640625,14.78381134428693
0.39453125,0.32421875,0.10546875,0.12109375,0.62890625,0.33203125,0.19140625,18.575132683649155
0.89453125,0.82421875,0.60546875,0.62109375,0.12890625,0.83203125,0.69140625,10.152028613679184
0.64453125,0.07421875,0.85546875,0.37109375,0.37890625,0.08203125,0.94140625,19.080879618670224
0.14453125,0.57421875,0.35546875,0.87109375,0.87890625,0.58203125,0.44140625,19.115014030371047
0.20703125,0.38671875,0.91796875,0.55859375,0.81640625,0.51953125,0.00390625,17.090949661082362
0.70703125,0.88671875,0.41796875,0.05859375,0.31640625,0.01953125,0.50390625,13.574701462406933
0.95703125,0.13671875,0.16796875,0.80859375,0.06640625,0.76953125,0.75390625,19.541864458840454
0.45703125,0.63671875,0.66796875,0.30859375,0.56640625,0.26953125,0.25390625,15.43908762101436
0.33203125,0.01171875,0.29296875,0.68359375,0.19140625,0.39453125,0.12890625,21.582310613348735
0.83203125,0.51171875,0.79296875,0.18359375,0.69140625,0.89453125,0.62890625,10.173770206657982
0.58203125,0.26171875,0.54296875,0.93359375,0.94140625,0.14453125,0.87890625,20.818554229306482
0.08203125,0.76171875,0.04296875,0.43359375,0.44140625,0.64453125,0.37890625,17.532412532576785
0.11328125,0.29296875,0.38671875,0.33984375,0.03515625,0.92578125,0.59765625,18.222235756741636
0.61328125,0.79296875,0.88671875,0.83984375,0.53515625,0.42578125,0.09765625,14.591576257983036
0.86328125,0.04296875,0.63671875,0.08984375,0.78515625,0.67578125,0.34765625,16.366127657287734
0.36328125,0.54296875,0.13671875,0.58984375,0.28515625,0.17578125,0.84765625,19.72543733553829
0.48828125,0.16796875,0.76171875,0.46484375,0.91015625,0.05078125,0.72265625,19.54360955161143
0.98828125,0.66796875,0.26171875,0.96484375,0.41015625,0.55078125,0.22265625,16.235310789779174
0.73828125,0.41796875,0.01171875,0.21484375,0.16015625,0.30078125,0.47265625,17.868655063423812
0.23828125,0.91796875,0.51171875,0.71484375,0.66015625,0.80078125,0.97265625,12.527606553005622
0.17578125,0.10546875,0.19921875,0.90234375,0.59765625,0.86328125,0.53515625,22.633318277586515
0.67578125,0.60546875,0.69921875,0.40234375,0.09765625,0.36328125,0.03515625,14.87194679159933
0.92578125,0.35546875,0.94921875,0.65234375,0.34765625,0.61328125,0.28515625,15.065931385218068
0.42578125,0.85546875,0.44921875,0.15234375,0.84765625,0.11328125,0.78515625,14.334341679588274
0.30078125,0.48046875,0.57421875,0.77734375,0.47265625,0.23828125,0.66015625,19.161574295451814
0.80078125,0.98046875,0.07421875,0.27734375,0.97265625,0.73828125,0.16015625,12.567727520739469
0.55078125,0.23046875,0.32421875,0.52734375,0.72265625,0.48828125,0.41015625,19.28478336399694
0.05078125,0.73046875,0.82421875,0.02734375,0.22265625,0.98828125,0.91015625,8.456845424407053
0.03515625,0.46484375,0.15234375,0.66796875,0.95703125,0.06640625,0.33203125,21.00642411652336
0.53515625,0.96484375,0.65234375,0.16796875,0.45703125,0.56640625,0.83203125,8.998600869997388
0.78515625,0.21484375,0.90234375,0.91796875,0.20703125,0.31640625,0.58203125,18.504754827681968
0.28515625,0.71484375,0.40234375,0.41796875,0.70703125,0.81640625,0.08203125,15.232114826941393
0.41015625,0.08984375,0.52734375,0.54296875,0.08203125,0.94140625,0.45703125,18.93085966829339
0.91015625,0.58984375,0.02734375,0.04296875,0.58203125,0.44140625,0.95703125,13.884710353220436
0.66015625,0.33984375,0.27734375,0.79296875,0.83203125,0.69140625,0.70703125,18.63975281996747
0.16015625,0.83984375,0.77734375,0.29296875,0.33203125,0.19140625,0.20703125,14.971466187599388
0.22265625,0.15234375,0.46484375,0.10546875,0.39453125,0.12890625,0.26953125,19.433904819551945
0.72265625,0.65234375,0.96484375,0.60546875,0.89453125,0.62890625,0.76953125,11.846039431330558
0.97265625,0.40234375,0.71484375,0.35546875,0.64453125,0.37890625,0.51953125,14.861919219540553
0.47265625,0.90234375,0.21484375,0.85546875,0.14453125,0.87890625,0.01953125,15.316899268947722
0.34765625,0.27734375,0.83984375,0.23046875,0.51953125,0.75390625,0.39453125,15.926831982228698
0.84765625,0.77734375,0.33984375,0.73046875,0.01953125,0.25390625,0.89453125,15.376972358893447
0.59765625,0.02734375,0.08984375,0.48046875,0.26953125,0.50390625,0.64453125,21.650985943353746
0.09765625,0.52734375,0.58984375,0.98046875,0.76953125,0.00390625,0.14453125,19.606175059310644
0.06640625,0.05859375,0.99609375,0.76171875,0.73828125,0.28515625,0.86328125,21.925090081864667
0.56640625,0.55859375,0.49609375,0.26171875,0.23828125,0.78515625,0.36328125,14.187081207295915
0.81640625,0.30859375,0.24609375,0.51171875,0.48828125,0.03515625,0.11328125,18.46204222555879
0.31640625,0.80859375,0.74609375,0.01171875,0.98828125,0.53515625,0.61328125,11.571874715973047
0.44140625,0.43359375,0.37109375,0.88671875,0.36328125,0.66015625,0.98828125,18.61651253042345
0.94140625,0.93359375,0.87109375,0.38671875,0.86328125,0.16015625,0.48828125,11.492044927025635
0.69140625,0.18359375,0.62109375,0.63671875,0.61328125,0.91015625,0.23828125,17.21611203010873
0.19140625,0.68359375,0.12109375,0.13671875,0.11328125,0.41015625,0.73828125,16.841786852873952
0.12890625,0.37109375,0.68359375,0.44921875,0.17578125,0.47265625,0.80078125,18.356662594042774
0.62890625,0.87109375,0.18359375,0.94921875,0.67578125,0.97265625,0.30078125,14.835269720628796
0.87890625,0.12109375,0.43359375,0.19921875,0.92578125,0.22265625,0.05078125,17.60703980300306
0.37890625,0.62109375,0.93359375,0.69921875,0.42578125,0.72265625,0.55078125,14.456554738059213
0.25390625,0.24609375,0.05859375,0.32421875,0.80078125,0.59765625,0.92578125,20.568650644902224
0.75390625,0.74609375,0.55859375,0.82421875,0.30078125,0.09765625,0.42578125,16.278899977538753
0.50390625,0.49609375,0.80859375,0.07421875,0.05078125,0.84765625,0.17578125,13.049601248510067
0.00390625,0.99609375,0.30859375,0.57421875,0.55078125,0.34765625,0.67578125,16.578442184696065
0.005859375,0.498046875,0.654296875,0.283203125,0.833984375,0.974609375,0.966796875,13.974891911049243
0.505859375,0.998046875,0.154296875,0.783203125,0.333984375,0.474609375,0.466796875,15.656984823696334
0.755859375,0.248046875,0.404296875,0.033203125,0.083984375,0.724609375,0.216796875,15.692137036078623
0.255859375,0.748046875,0.904296875,0.533203125,0.583984375,0.224609375,0.716796875,15.303431205976034
0.380859375,0.123046875,0.029296875,0.408203125,0.208984375,0.099609375,0.841796875,22.825299265011193
0.880859375,0.623046875,0.529296875,0.908203125,0.708984375,0.599609375,0.341796875,15.575768040807239
0.630859375,0.373046875,0.779296875,0.158203125,0.958984375,0.349609375,0.091796875,15.454948059487348
0.130859375,0.873046875,0.279296875,0.658203125,0.458984375,0.849609375,0.591796875,15.403761318197631
0.193359375,0.185546875,0.966796875,0.970703125,0.271484375,0.787109375,0.904296875,19.389109647779055
0.693359375,0.685546875,0.466796875,0.470703125,0.771484375,0.287109375,0.404296875,15.45545387599508
0.943359375,0.435546875,0.216796875,0.720703125,0.521484375,0.537109375,0.154296875,17.267910957524588
0.443359375,0.935546875,0.716796875,0.220703125,0.021484375,0.037109375,0.654296875,13.472892452113676
0.318359375,0.310546875,0.341796875,0.845703125,0.646484375,0.162109375,0.779296875,21.729263403183605
0.818359375,0.810546875,0.841796875,0.345703125,0.146484375,0.662109375,0.279296875,11.060510173566842
0.568359375,0.060546875,0.591796875,0.595703125,0.396484375,0.412109375,0.029296875,19.200221118893733
0.068359375,0.560546875,0.091796875,0.095703125,0.896484375,0.912109375,0.529296875,16.447544516962083
0.099609375,0.029296875,0.498046875,0.126953125,0.615234375,0.630859375,0.498046875,20.107031527071644
0.599609375,0.529296875,0.998046875,0.626953125,0.115234375,0.130859375,0.998046875,15.68135144632722
0.849609375,0.279296875,0.748046875,0.376953125,0.365234375,0.880859375,0.748046875,13.392293826527377
0.349609375,0.779296875,0.248046875,0.876953125,0.865234375,0.380859375,0.248046875,17.756107873182327
0.474609375,0.404296875,0.873046875,0.001953125,0.490234375,0.255859375,0.373046875,15.17402419398347
0.974609375,0.904296875,0.373046875,0.501953125,0.990234375,0.755859375,0.873046875,8.889124817381372
0.724609375,0.154296875,0.123046875,0.251953125,0.740234375,0.005859375,0.623046875,20.272391375382057
0.224609375,0.654296875,0.623046875,0.751953125,0.240234375,0.505859375,0.123046875,16.98080483346887
0.162109375,0.341796875,0.185546875,0.564453125,0.052734375,0.568359375,0.435546875,20.323784944681393
0.662109375,0.841796875,0.685546875,0.064453125,0.552734375,0.068359375,0.935546875,11.865070568437034
0.912109375,0.091796875,0.935546875,0.814453125,0.802734375,0.818359375,0.685546875,16.700155815182143
0.412109375,0.591796875,0.435546875,0.314453125,0.302734375,0.318359375,0.185546875,16.455004481335195
0.287109375,0.216796875,0.560546875,0.689453125,0.927734375,0.443359375,0.310546875,19.941199844205233
0.787109375,0.716796875,0.060546875,0.189453125,0.427734375,0.943359375,0.810546875,10.95443295683805
0.537109375,0.466796875,0.310546875,0.939453125,0.177734375,0.193359375,0.560546875,19.8658328275829
0.037109375,0.966796875,0.810546875,0.439453125,0.677734375,0.693359375,0.060546875,13.643067752753456
0.052734375,0.232421875,0.232421875,0.861328125,0.380859375,0.365234375,0.701171875,23.27017126445788
