density,radius,drag_coefficient,mass,h,alpha,v0,x_max
0.3984375,0.0234375,0.8203125,0.9296875,0.8359375,0.2421875,0.2734375,21.132900308080195
0.8984375,0.5234375,0.3203125,0.4296875,0.3359375,0.7421875,0.7734375,15.15090237384592
0.6484375,0.2734375,0.0703125,0.6796875,0.0859375,0.4921875,0.5234375,20.590109517999636
0.1484375,0.7734375,0.5703125,0.1796875,0.5859375,0.9921875,0.0234375,14.123842805605763
0.2109375,0.2109375,0.1328125,0.4921875,0.6484375,0.9296875,0.4609375,20.586115358712426
0.7109375,0.7109375,0.6328125,0.9921875,0.1484375,0.4296875,0.9609375,16.494928672614318
0.9609375,0.4609375,0.8828125,0.2421875,0.3984375,0.6796875,0.7109375,12.755938372114711
0.4609375,0.9609375,0.3828125,0.7421875,0.8984375,0.1796875,0.2109375,16.403696545869412
0.3359375,0.3359375,0.5078125,0.3671875,0.2734375,0.0546875,0.3359375,19.11481204476566
0.8359375,0.8359375,0.0078125,0.8671875,0.7734375,0.5546875,0.8359375,16.775709199693313
0.5859375,0.0859375,0.2578125,0.1171875,0.5234375,0.3046875,0.5859375,20.03902622752111
0.0859375,0.5859375,0.7578125,0.6171875,0.0234375,0.8046875,0.0859375,16.784471731656183
0.1171875,0.1171875,0.6640625,0.6484375,0.4921875,0.5234375,0.9296875,21.92717377606403
0.6171875,0.6171875,0.1640625,0.1484375,0.9921875,0.0234375,0.4296875,17.29058429585342
0.8671875,0.3671875,0.4140625,0.8984375,0.7421875,0.7734375,0.1796875,17.725917113506654
0.3671875,0.8671875,0.9140625,0.3984375,0.2421875,0.2734375,0.6796875,14.415741433594196
0.4921875,0.4921875,0.0390625,0.5234375,0.6171875,0.3984375,0.8046875,19.738484458461148
0.9921875,0.9921875,0.5390625,0.0234375,0.1171875,0.8984375,0.3046875,8.949756067561957
0.7421875,0.2421875,0.7890625,0.7734375,0.3671875,0.1484375,0.0546875,18.159308498040875
0.2421875,0.7421875,0.2890625,0.2734375,0.8671875,0.6484375,0.5546875,16.16160601860692
0.1796875,0.3046875,0.9765625,0.0859375,0.9296875,0.7109375,0.9921875,15.5087804793946
0.6796875,0.8046875,0.4765625,0.5859375,0.4296875,0.2109375,0.4921875,16.06263800420352
0.9296875,0.0546875,0.2265625,0.3359375,0.1796875,0.9609375,0.2421875,18.124714623586858
0.4296875,0.5546875,0.7265625,0.8359375,0.6796875,0.4609375,0.7421875,17.824918111696057
0.3046875,0.1796875,0.3515625,0.2109375,0.0546875,0.3359375,0.8671875,20.640210092184272
0.8046875,0.6796875,0.8515625,0.7109375,0.5546875,0.8359375,0.3671875,13.60528694915767
0.5546875,0.4296875,0.6015625,0.4609375,0.8046875,0.0859375,0.1171875,17.531421623718995
0.0546875,0.9296875,0.1015625,0.9609375,0.3046875,0.5859375,0.6171875,18.973290015659718
0.0390625,0.1328125,0.9296875,0.3515625,0.5078125,0.4765625,0.1328125,19.047905170462187
0.5390625,0.6328125,0.4296875,0.8515625,0.0078125,0.9765625,0.6328125,16.059987980899336
0.7890625,0.3828125,0.1796875,0.1015625,0.2578125,0.2265625,0.8828125,17.88883658059809
0.2890625,0.8828125,0.6796875,0.6015625,0.7578125,0.7265625,0.3828125,14.66508237139481
0.4140625,0.2578125,0.3046875,0.4765625,0.3828125,0.6015625,0.0078125,18.79641294688844
0.9140625,0.7578125,0.8046875,0.9765625,0.8828125,0.1015625,0.5078125,16.071087616728036
0.6640625,0.0078125,0.5546875,0.2265625,0.6328125,0.8515625,0.7578125,18.201430853616205
0.1640625,0.5078125,0.0546875,0.7265625,0.1328125,0.3515625,0.2578125,20.440967643159276
0.2265625,0.4453125,0.7421875,0.9140625,0.0703125,0.2890625,0.1953125,19.062247324108384
0.7265625,0.9453125,0.2421875,0.4140625,0.5703125,0.7890625,0.6953125,12.588357293782014
0.9765625,0.1953125,0.4921875,0.6640625,0.8203125,0.0390625,0.9453125,20.110009220337258
0.4765625,0.6953125,0.9921875,0.1640625,0.3203125,0.5390625,0.4453125,13.295585289611441
0.3515625,0.0703125,0.1171875,0.7890625,0.9453125,0.6640625,0.0703125,21.54493188129497
0.8515625,0.5703125,0.6171875,0.2890625,0.4453125,0.1640625,0.5703125,15.715823654744668
0.6015625,0.3203125,0.8671875,0.5390625,0.1953125,0.9140625,0.8203125,15.321120726429323
0.1015625,0.8203125,0.3671875,0.0390625,0.6953125,0.4140625,0.3203125,15.801672985230384
0.0703125,0.3515625,0.2109375,0.1953125,0.7890625,0.1328125,0.6640625,20.814020678089868
0.5703125,0.8515625,0.7109375,0.6953125,0.2890625,0.6328125,0.1640625,14.558896930184819
0.8203125,0.1015625,0.9609375,0.4453125,0.0390625,0.3828125,0.4140625,17.738369307132515
0.3203125,0.6015625,0.4609375,0.9453125,0.5390625,0.8828125,0.9140625,17.51028409573311
0.4453125,0.2265625,0.5859375,0.0703125,0.1640625,0.7578125,0.5390625,16.9175227258449
0.9453125,0.7265625,0.0859375,0.5703125,0.6640625,0.2578125,0.0390625,16.363886831801032
0.6953125,0.4765625,0.3359375,0.3203125,0.9140625,0.5078125,0.2890625,16.761685425608203
0.1953125,0.9765625,0.8359375,0.8203125,0.4140625,0.0078125,0.7890625,16.836210908624746
0.1328125,0.0390625,0.3984375,0.5078125,0.3515625,0.0703125,0.7265625,23.339836135367165
0.6328125,0.5390625,0.8984375,0.0078125,0.8515625,0.5703125,0.2265625,13.616438092588528
0.8828125,0.2890625,0.6484375,0.7578125,0.6015625,0.3203125,0.4765625,18.38344494472005
0.3828125,0.7890625,0.1484375,0.2578125,0.1015625,0.8203125,0.9765625,14.147539858003777
0.2578125,0.4140625,0.7734375,0.6328125,0.7265625,0.9453125,0.6015625,16.92187922440997
0.7578125,0.9140625,0.2734375,0.1328125,0.2265625,0.4453125,0.1015625,13.80073569196915
0.5078125,0.1640625,0.0234375,0.8828125,0.4765625,0.6953125,0.3515625,21.826742417595906
0.0078125,0.6640625,0.5234375,0.3828125,0.9765625,0.1953125,0.8515625,18.61252140889634
0.01171875,0.33203125,0.78515625,0.94140625,0.46484375,0.41796875,0.46484375,20.798629427844716
0.51171875,0.83203125,0.28515625,0.44140625,0.96484375,0.91796875,0.96484375,12.601624433601
0.76171875,0.08203125,0.03515625,0.69140625,0.71484375,0.16796875,0.71484375,22.67568940421913
0.26171875,0.58203125,0.53515625,0.19140625,0.21484375,0.66796875,0.21484375,15.994209522277874
0.38671875,0.20703125,0.41015625,0.81640625,0.58984375,0.54296875,0.33984375,20.681296522712092
0.88671875,0.70703125,0.91015625,0.31640625,0.08984375,0.04296875,0.83984375,14.13969186247751
0.63671875,0.45703125,0.66015625,0.56640625,0.33984375,0.79296875,0.58984375,15.912833010637739
0.13671875,0.95703125,0.16015625,0.06640625,0.83984375,0.29296875,0.08984375,15.76394908497359
0.19921875,0.01953125,0.59765625,0.25390625,0.90234375,0.35546875,0.40234375,20.665565385313577
0.69921875,0.51953125,0.09765625,0.75390625,0.40234375,0.85546875,0.90234375,17.60115347086211
0.94921875,0.26953125,0.34765625,0.00390625,0.15234375,0.10546875,0.65234375,17.46269165131693
0.44921875,0.76953125,0.84765625,0.50390625,0.65234375,0.60546875,0.15234375,14.500080571866937
0.32421875,0.39453125,0.22265625,0.37890625,0.02734375,0.73046875,0.27734375,18.470669020104502
0.82421875,0.89453125,0.72265625,0.87890625,0.52734375,0.23046875,0.77734375,15.011419362477854
0.57421875,0.14453125,0.97265625,0.12890625,0.77734375,0.98046875,0.52734375,15.021107652502613
0.07421875,0.64453125,0.47265625,0.62890625,0.27734375,0.48046875,0.02734375,17.816017788365688
0.10546875,0.17578125,0.06640625,0.59765625,0.24609375,0.19921875,0.99609375,24.46231699614349
0.60546875,0.67578125,0.56640625,0.09765625,0.74609375,0.69921875,0.49609375,13.393256791799502
0.85546875,0.42578125,0.81640625,0.84765625,0.99609375,0.44921875,0.24609375,16.852687861619266
0.35546875,0.92578125,0.31640625,0.34765625,0.49609375,0.94921875,0.74609375,12.61669387656654
0.48046875,0.30078125,0.69140625,0.72265625,0.87109375,0.82421875,0.87109375,17.87229015138168
0.98046875,0.80078125,0.19140625,0.22265625,0.37109375,0.32421875,0.37109375,14.653404897891669
0.73046875,0.05078125,0.44140625,0.97265625,0.12109375,0.57421875,0.12109375,20.39262761498622
0.23046875,0.55078125,0.94140625,0.47265625,0.62109375,0.07421875,0.62109375,17.67211381300719
0.16796875,0.48828125,0.25390625,0.16015625,0.68359375,0.01171875,0.93359375,19.89696216837002
0.66796875,0.98828125,0.75390625,0.66015625,0.18359375,0.51171875,0.43359375,13.391754948582959
0.91796875,0.23828125,0.50390625,0.41015625,0.43359375,0.26171875,0.18359375,17.68421136632036
0.41796875,0.73828125,0.00390625,0.91015625,0.93359375,0.76171875,0.68359375,18.539054562818315
0.29296875,0.11328125,0.87890625,0.03515625,0.30859375,0.88671875,0.80859375,16.428397267862046
0.79296875,0.61328125,0.37890625,0.53515625,0.80859375,0.38671875,0.30859375,16.48608387690204
0.54296875,0.36328125,0.12890625,0.28515625,0.55859375,0.63671875,0.05859375,17.869611918783583
0.04296875,0.86328125,0.62890625,0.78515625,0.05859375,0.13671875,0.55859375,18.119437894631826
0.05859375,0.06640625,0.33203125,0.39453125,0.76171875,0.80859375,0.19921875,20.87707562430737
0.55859375,0.56640625,0.83203125,0.89453125,0.26171875,0.30859375,0.69921875,17.59949960053828
0.80859375,0.31640625,0.58203125,0.14453125,0.01171875,0.55859375,0.94921875,15.5153339679724
0.30859375,0.81640625,0.08203125,0.64453125,0.51171875,0.05859375,0.44921875,18.788652286406897
0.43359375,0.44140625,0.95703125,0.26953125,0.13671875,0.18359375,0.07421875,16.20917482309603
0.93359375,0.94140625,0.45703125,0.76953125,0.63671875,0.68359375,0.57421875,13.225054553938577
0.68359375,0.19140625,0.20703125,0.01953125,0.88671875,0.43359375,0.82421875,18.605319969054875
0.18359375,0.69140625,0.70703125,0.51953125,0.38671875,0.93359375,0.32421875,15.27065121828794
0.24609375,0.25390625,0.01953125,0.83203125,0.32421875,0.99609375,0.13671875,20.878373224835467
0.74609375,0.75390625,0.51953125,0.33203125,0.82421875,0.49609375,0.63671875,14.074927052739502
0.99609375,0.00390625,0.76953125,0.58203125,0.57421875,0.74609375,0.88671875,17.938933441462183
0.49609375,0.50390625,0.26953125,0.08203125,0.07421875,0.24609375,0.38671875,17.30041243825815
0.37109375,0.12890625,0.64453125,0.95703125,0.69921875,0.12109375,0.01171875,20.3110423937704
0.87109375,0.62890625,0.14453125,0.45703125,0.19921875,0.62109375,0.51171875,16.074013003055477
0.62109375,0.37890625,0.39453125,0.70703125,0.44921875,0.37109375,0.76171875,19.43683577864469
0.12109375,0.87890625,0.89453125,0.20703125,0.94921875,0.87109375,0.26171875,12.756346614095225
0.08984375,0.41015625,0.55078125,0.05078125,0.54296875,0.58984375,0.73046875,17.461904870611363
0.58984375,0.91015625,0.05078125,0.55078125,0.04296875,0.08984375,0.23046875,16.93309992377176
0.83984375,0.16015625,0.30078125,0.30078125,0.29296875,0.83984375,0.48046875,17.701063819005416
0.33984375,0.66015625,0.80078125,0.80078125,0.79296875,0.33984375,0.98046875,17.344981278700136
0.46484375,0.03515625,0.17578125,0.17578125,0.41796875,0.46484375,0.60546875,21.011165261748037
0.96484375,0.53515625,0.67578125,0.67578125,0.91796875,0.96484375,0.10546875,14.328841555155147
0.71484375,0.28515625,0.92578125,0.42578125,0.66796875,0.21484375,0.35546875,17.173608761885166
0.21484375,0.78515625,0.42578125,0.92578125,0.16796875,0.71484375,0.85546875,17.421008598015433
0.15234375,0.22265625,0.86328125,0.73828125,0.10546875,0.65234375,0.66796875,19.94523331803174
0.65234375,0.72265625,0.36328125,0.23828125,0.60546875,0.15234375,0.16796875,15.787559874103852
0.90234375,0.47265625,0.11328125,0.98828125,0.85546875,0.90234375,0.41796875,18.04917870887887
0.40234375,0.97265625,0.61328125,0.48828125,0.35546875,0.40234375,0.91796875,14.018638530684662
0.27734375,0.34765625,0.48828125,0.61328125,0.98046875,0.27734375,0.54296875,20.121249026486137
0.77734375,0.84765625,0.98828125,0.11328125,0.48046875,0.77734375,0.04296875,10.877829868195626
0.52734375,0.09765625,0.73828125,0.86328125,0.23046875,0.02734375,0.29296875,20.573837650816852
0.02734375,0.59765625,0.23828125,0.36328125,0.73046875,0.52734375,0.79296875,18.976457404958428
0.01953125,0.19921875,0.73046875,0.24609375,0.25390625,0.70703125,0.06640625,18.43813633261732
0.51953125,0.69921875,0.23046875,0.74609375,0.75390625,0.20703125,0.56640625,18.532946012184574
0.76953125,0.44921875,0.48046875,0.49609375,0.50390625,0.95703125,0.81640625,14.629863066698132
0.26953125,0.94921875,0.98046875,0.99609375,0.00390625,0.45703125,0.31640625,15.532916169649194
0.39453125,0.32421875,0.10546875,0.12109375,0.62890625,0.33203125,0.19140625,18.819396239620687
0.89453125,0.82421875,0.60546875,0.62109375,0.12890625,0.83203125,0.69140625,11.9544469387653
0.64453125,0.07421875,0.85546875,0.37109375,0.37890625,0.08203125,0.94140625,19.76953341890659
0.14453125,0.57421875,0.35546875,0.87109375,0.87890625,0.58203125,0.44140625,19.56817980491686
0.20703125,0.38671875,0.91796875,0.55859375,0.81640625,0.51953125,0.00390625,17.383112010428558
0.70703125,0.88671875,0.41796875,0.05859375,0.31640625,0.01953125,0.50390625,14.507427291426206
0.95703125,0.13671875,0.16796875,0.80859375,0.06640625,0.76953125,0.75390625,20.195780163528713
0.45703125,0.63671875,0.66796875,0.30859375,0.56640625,0.26953125,0.25390625,16.008663584976755
0.33203125,0.01171875,0.29296875,0.68359375,0.19140625,0.39453125,0.12890625,21.568938414928834
0.83203125,0.51171875,0.79296875,0.18359375,0.69140625,0.89453125,0.62890625,11.912573905034096
0.58203125,0.26171875,0.54296875,0.93359375,0.94140625,0.14453125,0.87890625,21.32302810406128
0.08203125,0.76171875,0.04296875,0.43359375,0.44140625,0.64453125,0.37890625,18.09044146502244
0.11328125,0.29296875,0.38671875,0.33984375,0.03515625,0.92578125,0.59765625,18.917030723359122
0.61328125,0.79296875,0.88671875,0.83984375,0.53515625,0.42578125,0.09765625,15.173040526596253
0.86328125,0.04296875,0.63671875,0.08984375,0.78515625,0.67578125,0.34765625,17.023149828549712
0.36328125,0.54296875,0.13671875,0.58984375,0.28515625,0.17578125,0.84765625,20.310515620558593
0.48828125,0.16796875,0.76171875,0.46484375,0.91015625,0.05078125,0.72265625,20.009677028657535
0.98828125,0.66796875,0.26171875,0.96484375,0.41015625,0.55078125,0.22265625,16.779863531789044
0.73828125,0.41796875,0.01171875,0.21484375,0.16015625,0.30078125,0.47265625,18.376130142237592
0.23828125,0.91796875,0.51171875,0.71484375,0.66015625,0.80078125,0.97265625,14.202016944700013
0.17578125,0.10546875,0.19921875,0.90234375,0.59765625,0.86328125,0.53515625,22.92996159270247
0.67578125,0.60546875,0.69921875,0.40234375,0.09765625,0.36328125,0.03515625,15.384294179740051
0.92578125,0.35546875,0.94921875,0.65234375,0.34765625,0.61328125,0.28515625,15.771530383158627
0.42578125,0.85546875,0.44921875,0.15234375,0.84765625,0.11328125,0.78515625,15.432421196100707
0.30078125,0.48046875,0.57421875,0.77734375,0.47265625,0.23828125,0.66015625,19.658896237892822
0.80078125,0.98046875,0.07421875,0.27734375,0.97265625,0.73828125,0.16015625,13.494645875772038
0.55078125,0.23046875,0.32421875,0.52734375,0.72265625,0.48828125,0.41015625,19.656806417019354
0.05078125,0.73046875,0.82421875,0.02734375,0.22265625,0.98828125,0.91015625,10.811026743841454
0.03515625,0.46484375,0.15234375,0.66796875,0.95703125,0.06640625,0.33203125,21.10174227626622
0.53515625,0.96484375,0.65234375,0.16796875,0.45703125,0.56640625,0.83203125,11.162220570283598
0.78515625,0.21484375,0.90234375,0.91796875,0.20703125,0.31640625,0.58203125,19.023263319829535
0.28515625,0.71484375,0.40234375,0.41796875,0.70703125,0.81640625,0.08203125,15.810952976314528
0.41015625,0.08984375,0.52734375,0.54296875,0.08203125,0.94140625,0.45703125,19.48025791799509
0.91015625,0.58984375,0.02734375,0.04296875,0.58203125,0.44140625,0.95703125,15.28855538272975
0.66015625,0.33984375,0.27734375,0.79296875,0.83203125,0.69140625,0.70703125,19.344823904329463
0.16015625,0.83984375,0.77734375,0.29296875,0.33203125,0.19140625,0.20703125,15.558883178971858
0.22265625,0.15234375,0.46484375,0.10546875,0.39453125,0.12890625,0.26953125,19.628117295421305
0.72265625,0.65234375,0.96484375,0.60546875,0.89453125,0.62890625,0.76953125,13.421403355954219
0.97265625,0.40234375,0.71484375,0.35546875,0.64453125,0.37890625,0.51953125,15.733553075582774
0.47265625,0.90234375,0.21484375,0.85546875,0.14453125,0.87890625,0.01953125,15.85573196063843
0.34765625,0.27734375,0.83984375,0.23046875,0.51953125,0.75390625,0.39453125,16.666979069832863
0.84765625,0.77734375,0.33984375,0.73046875,0.01953125,0.25390625,0.89453125,16.46868037444227
0.59765625,0.02734375,0.08984375,0.48046875,0.26953125,0.50390625,0.64453125,21.995989762888144
0.09765625,0.52734375,0.58984375,0.98046875,0.76953125,0.00390625,0.14453125,19.660919667086347
0.06640625,0.05859375,0.99609375,0.76171875,0.73828125,0.28515625,0.86328125,22.34171815343738
0.56640625,0.55859375,0.49609375,0.26171875,0.23828125,0.78515625,0.36328125,15.105239766454636
0.81640625,0.30859375,0.24609375,0.51171875,0.48828125,0.03515625,0.11328125,18.598886786266394
0.31640625,0.80859375,0.74609375,0.01171875,0.98828125,0.53515625,0.61328125,13.013384744103318
0.44140625,0.43359375,0.37109375,0.88671875,0.36328125,0.66015625,0.98828125,19.53397850987387
0.94140625,0.93359375,0.87109375,0.38671875,0.86328125,0.16015625,0.48828125,12.787168394363091
0.69140625,0.18359375,0.62109375,0.63671875,0.61328125,0.91015625,0.23828125,17.74878979068715
0.19140625,0.68359375,0.12109375,0.13671875,0.11328125,0.41015625,0.73828125,17.672328284130206
0.12890625,0.37109375,0.68359375,0.44921875,0.17578125,0.47265625,0.80078125,19.097137830722623
0.62890625,0.87109375,0.18359375,0.94921875,0.67578125,0.97265625,0.30078125,15.647030572412344
0.87890625,0.12109375,0.43359375,0.19921875,0.92578125,0.22265625,0.05078125,17.83809463735634
0.37890625,0.62109375,0.93359375,0.69921875,0.42578125,0.72265625,0.55078125,15.477924121823333
0.25390625,0.24609375,0.05859375,0.32421875,0.80078125,0.59765625,0.92578125,21.217257568969607
0.75390625,0.74609375,0.55859375,0.82421875,0.30078125,0.09765625,0.42578125,16.84536696480412
0.50390625,0.49609375,0.80859375,0.07421875,0.05078125,0.84765625,0.17578125,13.962686500974208
0.00390625,0.99609375,0.30859375,0.57421875,0.55078125,0.34765625,0.67578125,17.396473151346164
0.005859375,0.498046875,0.654296875,0.283203125,0.833984375,0.974609375,0.966796875,15.473135205964203
0.505859375,0.998046875,0.154296875,0.783203125,0.333984375,0.474609375,0.466796875,16.42160610981301
0.755859375,0.248046875,0.404296875,0.033203125,0.083984375,0.724609375,0.216796875,16.30389083511244
0.255859375,0.748046875,0.904296875,0.533203125,0.583984375,0.224609375,0.716796875,16.254826932564953
0.380859375,0.123046875,0.029296875,0.408203125,0.208984375,0.099609375,0.841796875,23.106971686899808
0.880859375,0.623046875,0.529296875,0.908203125,0.708984375,0.599609375,0.341796875,16.278918562891032
0.630859375,0.373046875,0.779296875,0.158203125,0.958984375,0.349609375,0.091796875,15.936021365887289
0.130859375,0.873046875,0.279296875,0.658203125,0.458984375,0.849609375,0.591796875,16.382141763747818
0.193359375,0.185546875,0.966796875,0.970703125,0.271484375,0.787109375,0.904296875,20.202175064191763
0.693359375,0.685546875,0.466796875,0.470703125,0.771484375,0.287109375,0.404296875,16.170129233874246
0.943359375,0.435546875,0.216796875,0.720703125,0.521484375,0.537109375,0.154296875,17.669228981271562
0.443359375,0.935546875,0.716796875,0.220703125,0.021484375,0.037109375,0.654296875,14.583797605942141
0.318359375,0.310546875,0.341796875,0.845703125,0.646484375,0.162109375,0.779296875,22.07892276296179
0.818359375,0.810546875,0.841796875,0.345703125,0.146484375,0.662109375,0.279296875,12.30249336725006
0.568359375,0.060546875,0.591796875,0.595703125,0.396484375,0.412109375,0.029296875,19.32094988329965
0.068359375,0.560546875,0.091796875,0.095703125,0.896484375,0.912109375,0.529296875,17.274741858943543
0.099609375,0.029296875,0.498046875,0.126953125,0.615234375,0.630859375,0.498046875,20.510529931838104
0.599609375,0.529296875,0.998046875,0.626953125,0.115234375,0.130859375,0.998046875,16.794225037304283
0.849609375,0.279296875,0.748046875,0.376953125,0.365234375,0.880859375,0.748046875,14.757378234879384
0.349609375,0.779296875,0.248046875,0.876953125,0.865234375,0.380859375,0.248046875,18.140772707612584
0.474609375,0.404296875,0.873046875,0.001953125,0.490234375,0.255859375,0.373046875,15.879179759648629
0.974609375,0.904296875,0.373046875,0.501953125,0.990234375,0.755859375,0.873046875,11.122676012123623
0.724609375,0.154296875,0.123046875,0.251953125,0.740234375,0.005859375,0.623046875,20.601883292802533
0.224609375,0.654296875,0.623046875,0.751953125,0.240234375,0.505859375,0.123046875,17.365564430894764
0.162109375,0.341796875,0.185546875,0.564453125,0.052734375,0.568359375,0.435546875,20.656323082557712
0.662109375,0.841796875,0.685546875,0.064453125,0.552734375,0.068359375,0.935546875,13.497769054463037
0.912109375,0.091796875,0.935546875,0.814453125,0.802734375,0.818359375,0.685546875,17.590453434994128
0.412109375,0.591796875,0.435546875,0.314453125,0.302734375,0.318359375,0.185546875,16.88716411219357
0.287109375,0.216796875,0.560546875,0.689453125,0.927734375,0.443359375,0.310546875,20.196176774830118
0.787109375,0.716796875,0.060546875,0.189453125,0.427734375,0.943359375,0.810546875,12.759487357486048
0.537109375,0.466796875,0.310546875,0.939453125,0.177734375,0.193359375,0.560546875,20.23166062648652
0.037109375,0.966796875,0.810546875,0.439453125,0.677734375,0.693359375,0.060546875,14.378918123342565
0.052734375,0.232421875,0.232421875,0.861328125,0.380859375,0.365234375,0.701171875,23.50875352233814
